chr20	37058309	37058447	SNORA71C	0	-	NR_003017
chr10	45306471	45455137	TMEM72-AS1	0	-	NR_033842
chr12	102811271	102874341	IGF1	0	-	NM_001111285
chr4	184154780	184161787	WWC2-AS1	0	-	NR_126473
chr7	129414744	129414854	MIR183	0	-	NR_029615
chr16	57126494	57182281	CPNE2	0	+	NM_152727
chr14	91737666	91884164	CCDC88C	0	-	NM_001080414
chr1	244515936	244552965	C1orf100	0	+	NM_001276349
chr22	35462150	35483380	ISX	0	+	NM_001303508
chr19	2234060	2234148	MIR1227	0	-	NR_031596
chr1	17575592	17610727	PADI3	0	+	NM_016233
chr17	62497331	62497431	MIR5047	0	-	NR_039969
chr5	140710251	140892546	PCDHGA1	0	+	NM_018912
chr11	59596745	59612972	CBLIF	0	-	NM_005142
chr15	64163128	64163218	MIR422A	0	-	NR_029944
chr5	10493638	10502840	LINC02212	0	-	NR_104606
chr21	45937097	45938860	TSPEAR-AS2	0	+	NR_026548
chr4	144833483	144903605	LOC101927636	0	+	NR_125886
chrX	71521495	71526720	CITED1	0	-	NM_004143
chr11	67202980	67205153	PTPRCAP	0	-	NM_005608
chr16	3115403	3119531	IL32	0	+	NM_001369591
chr3	44469413	44471021	LINC01988	0	+	NR_144436
chr3	8262833	8543344	LMCD1-AS1	0	-	NR_033378
chr22	26951177	26951289	MIR548J	0	-	NR_031615
chr4	2043719	2045697	C4orf48	0	+	NM_001168243
chr16	765117	769655	METRN	0	+	NM_024042
chr6	33599020	33601522	LOC101929188	0	-	NR_134628
chr13	30996629	31003895	UBE2L5	0	+	NM_001355247
chr17	46371708	46385191	THRA1/BTR	0	+	NR_131239
chr1	23848421	23854911	LOC101928163	0	+	NR_110799
chr1	6526151	6550640	PLEKHG5	0	-	NM_001042664
chr8	27454433	27469268	CLU	0	-	NR_045494
chr14	24612697	24612774	MIR7703	0	-	NR_106990
chr7	75573100	75573234	SNORA14A	0	+	NR_002955
chr1	41249458	41306124	KCNQ4	0	+	NM_004700
chr3	153839178	153975614	ARHGEF26	0	+	NM_015595
chr7	95401817	95739634	DYNC1I1	0	+	NM_001278422
chr19	49622800	49654280	PPFIA3	0	+	NR_103842
chr11	76745441	76753005	B3GNT6	0	+	NM_138706
chr19	17905946	17924385	B3GNT3	0	+	NM_014256
chr16	67562731	67580689	RIPOR1	0	+	NM_001193522
chr2	100888336	100938963	LONRF2	0	-	NM_001371783
chr10	21781586	21786189	MIR1915HG	0	-	NR_160800
chr17	41952726	41985310	MPP2	0	-	NM_001278381
chr1	209602164	209605892	MIR205HG	0	+	NR_145437
chr19	6677714	6720661	C3	0	-	NM_000064
chr19	28926295	29218601	LOC100420587	0	-	NR_110759
chr1	151819576	151826188	THEM5	0	-	NM_182578
chr3	39452544	39452698	SNORA62	0	+	NR_002324
chr14	29194447	29234525	FOXG1-AS1	0	-	NR_125758
chr9	108006931	108159627	SLC44A1	0	+	NM_080546
chr16	4307186	4323024	TFAP4	0	-	NM_003223
chr1	53971911	54204837	GLIS1	0	-	NM_001367484
chr14	94492685	94515276	OTUB2	0	+	NM_023112
chr16	58028571	58033762	ZNF319	0	-	NM_020807
chr2	129023053	129076442	HS6ST1	0	-	NM_004807
chr6	21593981	21598849	SOX4	0	+	NM_003107
chr10	93066718	93371217	HECTD2-AS1	0	-	NR_024467
chr2	55461299	55461985	MIR4426	0	+	NR_039624
chr5	176864889	176874945	PRR7-AS1	0	-	NR_038915
chr12	115108059	115121980	TBX3	0	-	NM_016569
chr5	39105353	39270751	FYB1	0	-	NM_001243093
chr7	64432153	64451414	ZNF117	0	-	NM_015852
chr11	109964117	110042566	ZC3H12C	0	+	NM_033390
chr18	580379	582114	CETN1	0	+	NM_004066
chr15	41851409	41875787	TYRO3	0	+	NM_006293
chr11	47199072	47207432	PACSIN3	0	-	NM_001184975
chr1	242158791	242162400	MAP1LC3C	0	-	NM_001004343
chr1	178694378	178890975	RALGPS2	0	+	NM_152663
chr3	39224705	39234086	XIRP1	0	-	NM_194293
chr6	150204510	150217195	RAET1E	0	-	NM_001243328
chr11	64513860	64528187	PYGM	0	-	NM_001164716
chr14	74079220	74086592	ACOT6	0	+	NM_001365788
chr9	139565053	139565138	MIR126	0	+	NR_029695
chr13	52706782	52733732	NEK3	0	-	NM_002498
chr17	8213558	8225829	ARHGEF15	0	+	NM_173728
chr6	36922513	36932613	PI16	0	+	NM_153370
chr8	124996377	125053023	FER1L6-AS1	0	-	NR_040044
chr17	74138554	74236574	RNF157	0	-	NM_052916
chr3	137980277	138048693	NME9	0	-	NM_178130
chr19	49538825	49540191	CGB1	0	-	NM_033377
chr11	62557286	62557357	MIR6748	0	+	NR_106806
chr1	226109779	226109842	MIR6741	0	-	NR_106799
chr11	319675	320860	IFITM3	0	-	NR_049759
chr11	44281989	44331689	ALX4	0	-	NM_021926
chr2	7052406	7058813	RNF144A-AS1	0	-	NR_033997
chr1	92938601	92951657	GFI1	0	-	NM_001127216
chr10	42970938	42990785	LINC00839	0	+	NR_026827
chr11	27493277	27497768	LGR4-AS1	0	+	NR_131169
chr11	5461771	5462783	OR51I1	0	-	NM_001005288
chr3	20179056	20179133	MIR3135A	0	+	NR_036086
chr19	7753642	7764365	FCER2	0	-	NM_001207019
chr2	242912833	242919427	LINC01238	0	+	NR_110592
chr7	75721380	75738080	GTF2IP7	0	-	NR_135079
chr3	124303504	124445172	KALRN	0	+	NM_001322993
chr11	122928784	122928864	SNORD14E	0	-	NR_003125
chr1	205626978	205649637	SLC45A3	0	-	NM_033102
chr20	4129425	4168394	SMOX	0	+	NM_001270691
chr4	99918537	99918611	MIR3684	0	+	NR_037455
chr11	18720325	18726332	TMEM86A	0	+	NM_153347
chr10	81522327	81586350	NUTM2B-AS1	0	-	NR_120611
chr2	87011727	87035519	CD8A	0	-	NM_001145873
chr12	49297915	49315359	CCDC65	0	+	NM_001286957
chr2	10091821	10142405	GRHL1	0	+	NM_198182
chr13	47127304	47327175	LRCH1	0	+	NM_001164213
chr3	128685431	128712919	KIAA1257	0	-	NM_020741
chr1	40254647	40255842	LOC101929536	0	+	NR_135805
chr2	239036030	239041928	ESPNL	0	+	NM_001308370
chr11	4208381	4223883	LINC02749	0	+	NR_047550
chr10	72238522	72328206	PALD1	0	+	NM_014431
chr6	43812612	43820070	LINC02537	0	-	NR_149142
chr11	5322243	5323176	OR51B4	0	-	NM_033179
chr11	45376921	45378208	LINC02696	0	+	NR_120557
chr9	99008744	99012543	HSD17B3-AS1	0	+	NR_146524
chr11	76368567	76380982	LRRC32	0	-	NM_001370188
chr16	84226163	84230659	LOC654780	0	-	NR_147175
chr12	23682437	24103966	SOX5	0	-	NM_001261415
chr19	23299826	23330023	ZNF730	0	+	NM_001277403
chr22	31742744	31747141	LINC01521	0	+	NR_120386
chr19	58341666	58357606	ZNF587B	0	+	NM_001376223
chr10	91174324	91180754	IFIT5	0	+	NM_012420
chr16	90106168	90114033	URAHP	0	-	NR_027335
chr20	62572817	62572897	MIR1914	0	-	NR_031735
chr11	64109320	64109376	MIR7155	0	-	NR_106977
chr2	178120672	178120738	MIR3128	0	-	NR_036075
chr7	128355444	128371795	FAM71F1	0	+	NM_001282788
chr16	4838456	4846492	SMIM22	0	+	NM_001253791
chr11	61520107	61555990	MYRF	0	+	NM_001127392
chr13	91779866	91863952	LINC00379	0	-	NR_047004
chr3	46477495	46526724	LTF	0	-	NM_001321122
chr16	56677715	56678853	MT1DP	0	+	NR_003658
chr12	124020955	124021081	MIR3908	0	+	NR_037470
chr6	132129159	132216295	ENPP1	0	+	NM_006208
chr19	39220831	39235114	CAPN12	0	-	NM_144691
chr15	40531263	40569688	PAK6	0	+	NM_001276718
chr7	44178462	44180931	MYL7	0	-	NM_021223
chr3	53195522	53226733	PRKCD	0	+	NM_001316327
chr6	158744013	158744160	SNORA116	0	+	NR_145798
chr19	51834789	51845378	VSIG10L	0	-	NM_001163922
chr12	67834777	67836339	LINC02420	0	-	NR_146500
chr5	142572064	142573731	ARHGAP26-IT1	0	+	NR_046816
chr7	26677489	26686891	LINC02860	0	+	NR_161201
chr10	2342512	2357268	LINC00701	0	-	NR_038884
chr7	95848973	95849068	MIR591	0	-	NR_030322
chr7	100277129	100291873	GIGYF1	0	-	NR_164719
chr8	145540908	145540978	MIR6848	0	-	NR_106907
chr1	22138757	22151716	LDLRAD2	0	+	NM_001013693
chr16	23072727	23160591	USP31	0	-	NM_020718
chrX	24483343	24552542	PDK3	0	+	NM_005391
chr2	25264944	25382004	EFR3B	0	+	NM_014971
chr3	193920804	193924096	LINC02036	0	-	NR_125404
chr11	66701904	66701977	MIR3163	0	-	NR_036121
chr11	116706832	116726445	APOA1-AS	0	+	NR_126362
chr17	76480991	76499138	DNAH17-AS1	0	+	NR_102401
chr19	55682563	55691657	SYT5	0	-	NM_003180
chr20	35974530	36033835	SRC	0	+	NM_198291
chr17	48046553	48052323	DLX4	0	+	NM_138281
chr1	7907671	7913125	UTS2	0	-	NM_006786
chr1	207262204	207273337	C4BPB	0	+	NM_001017365
chr19	16254494	16269384	HSH2D	0	+	NR_163156
chr14	30907197	31046563	G2E3-AS1	0	-	NR_151720
chr17	17584771	17714765	RAI1	0	+	NM_030665
chr20	30825597	30825650	MIR1825	0	+	NR_031726
chr6	41701291	41701348	MIR10398	0	-	NR_162107
chr11	71783273	71783348	MIR3165	0	-	NR_036123
chr10	978965	988683	LOC101927762	0	+	NR_120629
chr22	27017926	27026633	CRYBA4	0	+	NM_001886
chr4	89011415	89080475	ABCG2	0	-	NM_001348989
chr19	37997840	38034235	ZNF793	0	+	NM_001013659
chr12	109029585	109029646	MIR4496	0	+	NR_039717
chr17	70399462	70588943	LINC00673	0	-	NR_137281
chr15	91642817	91845795	SV2B	0	+	NM_001323031
chr7	150690891	150701023	NOS3	0	+	NM_001160110
chrX	49593905	49598867	PAGE4	0	+	NM_007003
chr5	140723395	140892540	PCDHGA3	0	+	NM_018916
chr19	55795364	55823903	BRSK1	0	+	NM_032430
chr1	154298000	154310322	ATP8B2	0	+	NM_001005855
chr7	76018653	76039014	SSC4D	0	-	NM_080744
chr1	26648349	26680621	CRYBG2	0	-	NM_001039775
chr4	6695604	6698897	S100P	0	+	NM_005980
chr1	164738352	164743878	PBX1-AS1	0	-	NR_038072
chr22	19553652	19554362	LINC00895	0	-	NR_024381
chr4	77227178	77232283	STBD1	0	+	NM_003943
chr13	52703030	52706859	LOC101929657	0	+	NR_110306
chr20	49262007	49276828	LOC100506175	0	+	NR_111906
chr7	76239302	76256620	POMZP3	0	-	NM_152992
chr7	143174965	143175889	TAS2R41	0	+	NM_176883
chr1	49723082	49734966	AGBL4-AS1	0	+	NR_125988
chr3	38323784	38360066	SLC22A14	0	+	NM_001320033
chr2	182170319	182170379	MIR4437	0	-	NR_039637
chr19	37825525	37855357	ZNF875	0	+	NM_001329778
chr2	216807306	216878274	MREG	0	-	NM_001372188
chr16	89894882	89937727	SPIRE2	0	+	NM_032451
chr5	1363696	1380188	LINC01511	0	-	NR_125810
chr20	62371128	62375403	SLC2A4RG	0	+	NM_020062
chr5	54466359	54466450	MIR449A	0	-	NR_029960
chr14	38058756	38064454	FOXA1	0	-	NM_004496
chr17	38810916	38821429	KRT222	0	-	NM_152349
chr19	54976209	54984443	CDC42EP5	0	-	NM_145057
chr17	42430582	42441221	FAM171A2	0	-	NM_198475
chr3	48599150	48601214	UCN2	0	-	NM_033199
chr17	63631657	64188025	CEP112	0	-	NM_001353127
chr4	120415549	120549239	PDE5A	0	-	NM_033437
chr3	138067420	138124375	MRAS	0	+	NM_001085049
chr7	155293824	155326557	CNPY1	0	-	NM_001369814
chrX	38420730	38548172	TSPAN7	0	+	NM_004615
chr5	10564181	10657928	ANKRD33B	0	+	NM_001164440
chr7	73498133	73536855	LIMK1	0	+	NM_002314
chr16	31271295	31344198	ITGAM	0	+	NM_000632
chr17	15339331	15466797	TVP23C-CDRT4	0	-	NR_037924
chr1	23953823	23967058	MDS2	0	+	NM_001348075
chr3	46539465	46542440	RTP3	0	+	NM_031440
chr11	120107346	120190654	POU2F3	0	+	NM_001244682
chr9	139736929	139741797	AJM1	0	+	NM_001080482
chr20	2795632	2796476	C20orf141	0	+	NM_001256538
chr6	32132371	32136056	EGFL8	0	+	NM_030652
chr22	41605125	41613631	L3MBTL2-AS1	0	-	NR_148200
chr15	57611335	57617237	LINC01413	0	+	NR_120337
chr6	13279388	13295818	LOC100130357	0	-	NR_160971
chr1	26146444	26150097	LOC646471	0	-	NR_024498
chr22	23165269	23165365	MIR650	0	+	NR_030755
chr6	125283690	125413780	RNF217	0	+	NR_136734
chrX	153686620	153706118	PLXNA3	0	+	NM_017514
chr12	131475170	131478521	ADGRD1-AS1	0	-	NR_131950
chr17	40666205	40666325	MIR5010	0	+	NR_049808
chr12	54388991	54390569	HOXC-AS2	0	-	NR_047505
chr1	212526159	212526292	SNORA16B	0	+	NR_004389
chr8	38758863	38831430	PLEKHA2	0	+	NM_021623
chr6	133138357	133138490	SNORA33	0	+	NR_002436
chr4	164245113	164253748	NPY1R	0	-	NM_000909
chr8	356957	427967	FBXO25	0	+	NM_183421
chr2	175663536	175870109	CHN1	0	-	NM_001822
chr18	53441831	53448956	LINC01415	0	-	NR_145452
chr8	94358694	94712661	LINC00535	0	-	NR_033858
chr17	10619259	10619899	MAGOH2P	0	-	NR_049723
chr16	3997625	4000445	LINC02861	0	-	NR_120311
chr8	42032235	42065083	PLAT	0	-	NM_033011
chr1	148928312	148951595	LSP1P5	0	+	NR_027356
chr6	49695090	49712101	CRISP3	0	-	NM_006061
chr15	90014639	90039814	RHCG	0	-	NM_001321041
chr17	29643427	29648640	EVI2A	0	-	NM_001003927
chr2	143635232	143813402	KYNU	0	+	NM_003937
chr3	126325901	126373967	TXNRD3	0	-	NM_001173513
chr16	29911808	29917377	ASPHD1	0	+	NM_181718
chr5	137774745	137782654	REEP2	0	+	NM_016606
chr14	27791031	28142427	LOC728755	0	-	NR_148991
chr1	207627672	207663237	CR2	0	+	NM_001006658
chr14	105607334	105635113	JAG2	0	-	NM_145159
chr6	150382188	150390257	ULBP3	0	-	NM_024518
chr15	63682428	63729735	LINC02568	0	+	NR_120375
chr18	52495707	52562747	RAB27B	0	+	NM_004163
chr2	42721708	42984087	MTA3	0	+	NM_001282755
chrX	152853382	152864595	CCNQ	0	-	NM_001130997
chr2	87754945	87821037	CYTOR	0	+	NR_024206
chr17	47572654	47592367	NGFR	0	+	NM_002507
chr5	35617964	35814713	SPEF2	0	+	NM_024867
chr19	14164178	14168450	PALM3	0	-	NM_001367327
chr14	105883917	105886076	LOC100507437	0	-	NR_125385
chr19	51305581	51305678	SNORD88C	0	-	NR_003069
chr19	49994163	49994229	SNORD34	0	+	NR_000019
chr7	143079778	143079893	MIR6892	0	+	NR_106952
chr2	101925911	101925996	MIR5696	0	+	NR_049881
chr6	35762758	35765100	CLPS	0	-	NM_001252597
chr2	197058795	197226901	HECW2	0	-	NM_001304840
chr4	165875597	165898809	TRIM61	0	-	NM_001012414
chr11	559261	560106	LMNTD2-AS1	0	+	NR_147607
chr16	14403141	14403228	MIR365A	0	+	NR_029854
chr19	17634109	17662835	NIBAN3	0	+	NM_001098524
chr6	36590212	36590289	MIR3925	0	-	NR_037491
chr1	33360195	33366990	TMEM54	0	-	NM_001329724
chr16	49311828	49315749	CBLN1	0	-	NM_004352
chr6	151517807	151549592	LOC102723831	0	-	NR_125868
chr21	46827300	46829980	COL18A1-AS2	0	-	NR_052004
chr3	118227257	118529680	LOC105374060	0	-	NR_135547
chr17	7480128	7480276	SNORD10	0	+	NR_002604
chr3	57483730	57530071	DNAH12	0	-	NM_198564
chr13	50114547	50159719	RCBTB1	0	-	NM_001352504
chr16	22019431	22095972	MOSMO	0	+	NM_001164579
chr19	36393430	36395173	HCST	0	+	NM_001007469
chr3	52322595	52323749	GLYCTK-AS1	0	-	NR_046719
chr7	22896231	22896305	SNORD93	0	+	NR_003075
chr22	19118820	19120135	TSSK2	0	+	NM_053006
chr22	21128400	21142008	SERPIND1	0	+	NM_000185
chr1	211649863	211666259	RD3	0	-	NM_001164688
chr1	212250954	212251027	MIR3122	0	+	NR_036068
chr3	180425377	180587966	LOC101928882	0	-	NR_109986
chr19	46436991	46477123	NOVA2	0	-	NM_002516
chr16	70148234	70196440	PDPR	0	+	NM_017990
chr14	93170154	93214972	LGMN	0	-	NM_005606
chr8	28285928	28347746	FBXO16	0	-	NM_172366
chr6	30594650	30612448	ATAT1	0	+	NM_001318763
chr16	50349867	50402899	BRD7	0	-	NM_013263
chr10	135061014	135061124	MIR202	0	-	NR_030170
chr11	119039433	119054725	NLRX1	0	+	NM_024618
chrX	18443724	18671749	CDKL5	0	+	NM_003159
chr22	37600276	37608517	SSTR3	0	-	NM_001051
chr17	27900492	27916666	GIT1	0	-	NM_014030
chr17	68071365	68131746	KCNJ16	0	+	NM_018658
chr1	110276553	110283660	GSTM3	0	-	NR_024537
chr1	202789384	202796341	MGAT4EP	0	+	NR_038135
chr5	176022802	176037157	GPRIN1	0	-	NM_052899
chr3	177012229	177041223	LINC00501	0	+	NR_047465
chr1	174904083	174923398	LOC101928696	0	-	NR_121196
chr17	47653232	47661189	NXPH3	0	+	NM_007225
chr6	159262156	159278664	OSTCP1	0	-	NR_028496
chr6	90142870	90343535	ANKRD6	0	+	NM_001242809
chr14	73927640	73930348	LOC101928143	0	-	NR_135251
chr16	23766346	23770256	CHP2	0	+	NM_022097
chr22	38822332	38840033	KCNJ4	0	-	NM_004981
chr8	20103675	20161474	LZTS1	0	-	NM_021020
chr14	21249426	21250626	RNASE6	0	+	NM_005615
chr17	45608473	45700642	NPEPPS	0	+	NM_006310
chr3	195384909	195415735	SDHAP2	0	+	NR_003265
chr4	155152893	155412951	DCHS2	0	-	NM_001358235
chr19	33469497	33555794	RHPN2	0	-	NM_033103
chr19	36229702	36233353	IGFLR1	0	-	NR_144339
chr2	220154344	220173692	PTPRN	0	-	NM_001199764
chr17	72690455	72709062	CD300LF	0	-	NM_001289087
chr9	96357122	96357176	MIR548AU	0	+	NR_049853
chr9	127115751	127121463	LOC100129034	0	+	NR_027406
chr2	27272550	27273132	AGBL5-AS1	0	-	NR_046730
chr20	61431978	61436939	OGFR-AS1	0	-	NR_102430
chr19	16771949	16800834	TMEM38A	0	+	NM_024074
chr10	94833649	94837642	CYP26A1	0	+	NM_000783
chr17	75718953	75724641	LINC01987	0	-	NR_104134
chr5	1201709	1225226	SLC6A19	0	+	NM_001003841
chr1	228698059	228699989	BTNL10	0	-	NM_001287262
chr11	72494574	72494637	MIR4692	0	+	NR_039841
chr1	153747882	153752633	SLC27A3	0	+	NM_024330
chr18	2847003	2916001	EMILIN2	0	+	NM_032048
chr12	19282666	19529333	PLEKHA5	0	+	NM_019012
chrX	75648102	75651734	MAGEE1	0	+	NM_020932
chr2	75317938	75318041	MIR5000	0	+	NR_049796
chr13	41129803	41240778	FOXO1	0	-	NM_002015
chr3	156799629	156806336	LINC02029	0	+	NR_135546
chrX	68048839	68062006	EFNB1	0	+	NM_004429
chr18	56338696	56421709	MALT1	0	+	NM_006785
chr20	49411430	49493714	BCAS4	0	+	NM_198799
chr2	152689285	152830492	CACNB4	0	-	NM_001330114
chr1	40713608	40717355	TMCO2	0	+	NM_001008740
chr2	207026604	207026674	SNORD51	0	+	NR_002589
chr1	237634418	237634491	MIR4428	0	+	NR_039626
chr20	43248159	43280399	ADA	0	-	NM_001322050
chr19	48898131	48948188	GRIN2D	0	+	NM_000836
chr3	51991469	51996908	PCBP4	0	-	NM_033010
chr15	91509598	91531854	PRC1-AS1	0	+	NR_051984
chr11	2012325	2014699	LINC01219	0	+	NR_126400
chr6	27878962	27880174	OR2B2	0	-	NM_033057
chr11	87846418	87908611	RAB38	0	-	NM_022337
chr11	47201161	47201288	MIR6745	0	-	NR_106803
chr7	135414339	135433561	FAM180A	0	-	NM_001369697
chr8	30496096	30503581	SMIM18	0	+	NM_001206847
chr21	40818935	40818995	MIR6508	0	+	NR_106763
chr22	23229995	23238291	IGLL5	0	+	NM_001178126
chr22	21383006	21386850	SLC7A4	0	-	NM_004173
chr9	96941115	96941202	MIRLET7D	0	+	NR_029481
chr20	10015634	10038949	ANKEF1	0	+	NM_022096
chr11	67410025	67418201	ACY3	0	-	NM_080658
chr20	30073580	30075377	LINC00028	0	+	NR_024358
chr17	64298730	64806861	PRKCA	0	+	NM_002737
chr1	203734310	203745480	LAX1	0	+	NM_001136190
chr7	130126015	130146138	MEST	0	+	NM_177524
chr19	54385450	54410906	PRKCG	0	+	NM_001316329
chr13	45910448	45910582	SNORA31B	0	-	NR_145985
chr3	177159708	177470492	LINC00578	0	+	NR_047568
chr3	118892444	118923990	UPK1B	0	+	NM_006952
chr12	111284790	111345339	CCDC63	0	+	NM_001286243
chr1	21314806	21314925	MIR1256	0	-	NR_031657
chr3	172278690	172313397	LINC02068	0	-	NR_146714
chr11	5528529	5531187	UBQLN3	0	-	NM_001347096
chr5	54466473	54466570	MIR449B	0	-	NR_030387
chr16	71560328	71572651	CHST4	0	+	NM_001166395
chr11	77726760	77757237	KCTD14	0	-	NM_001282406
chr8	28351728	28431775	FZD3	0	+	NM_017412
chr3	166958076	167098085	ZBBX	0	-	NM_024687
chr5	54720669	54830906	PLPP1	0	-	NR_103485
chr21	18885223	18965897	CXADR	0	+	NM_001207066
chr7	100081549	100092424	NYAP1	0	+	NM_173564
chr2	85360514	85537510	TCF7L1	0	+	NM_031283
chr17	3343305	3417146	SPATA22	0	-	NM_001321337
chrX	47917566	47931025	ZNF630	0	-	NM_001190255
chr16	90015162	90034468	DEF8	0	+	NM_001242816
chr8	29190580	29208201	DUSP4	0	-	NM_001394
chr6	149068165	149398126	UST	0	+	NM_005715
chr1	24197005	24239852	CNR2	0	-	NM_001841
chr1	76540430	77042892	ST6GALNAC3	0	+	NM_001349110
chr12	56624500	56631629	SLC39A5	0	+	NM_001135195
chr10	50942686	50970045	OGDHL	0	-	NM_001347819
chr1	151142462	151148457	TMOD4	0	-	NM_013353
chr3	49842641	49851386	UBA7	0	-	NM_003335
chr11	63527363	63536247	C11orf95	0	-	NM_001144936
chr16	10721358	10788787	TEKT5	0	-	NM_144674
chr7	64042987	64044129	LOC641746	0	+	NR_033245
chr9	136217700	136217767	SNORD36C	0	+	NR_000016
chr5	148521009	148640001	ABLIM3	0	+	NM_001345859
chr1	46640758	46651634	TSPAN1	0	+	NM_005727
chr12	124101256	124101387	SNORA9B	0	+	NR_145743
chr9	134305476	134375575	PRRC2B	0	+	NM_013318
chr1	28160911	28161077	SCARNA1	0	+	NR_002997
chr11	62453877	62457002	LRRN4CL	0	-	NM_203422
chr17	33762114	33775785	SLFN13	0	-	NM_144682
chr2	232227418	232227504	MIR4777	0	+	NR_039937
chr5	148753829	148783765	IL17B	0	-	NM_001317987
chr3	23244817	23269597	UBE2E2	0	+	NM_001370228
chr22	24115035	24126503	MMP11	0	+	NM_005940
chr12	42850558	42877812	PRICKLE1	0	-	NM_001144883
chr19	30302897	30315219	CCNE1	0	+	NM_001322261
chr16	56226528	56228437	DKFZP434H168	0	-	NR_026889
chr6	31409443	31414750	LINC01149	0	+	NR_144465
chr8	143279716	143290364	LINC00051	0	+	NR_024378
chr8	13424377	13425797	C8orf48	0	+	NM_001007090
chr15	79051548	79103806	ADAMTS7	0	-	NM_014272
chr12	68825621	68845264	LINC02384	0	-	NR_120458
chr15	52472222	52498076	CERNA1	0	+	NR_102751
chr3	135684569	135866736	PPP2R3A	0	+	NM_001190447
chr5	54526980	54529545	CCNO	0	-	NR_125346
chr11	133938819	134021652	JAM3	0	+	NM_001205329
chr1	94994731	95007413	F3	0	-	NM_001178096
chrX	101137261	101187000	ZMAT1	0	-	NM_001011657
chr1	52373627	52456372	RAB3B	0	-	NM_002867
chr14	105235685	105262080	AKT1	0	-	NM_001014432
chr1	47137525	47139256	TEX38	0	+	NM_001300864
chr8	9046508	9060366	LOC101929128	0	+	NR_125431
chr12	47470229	47473742	AMIGO2	0	-	NM_001370299
chr2	143886987	144525921	ARHGAP15	0	+	NM_018460
chr11	74165885	74178600	KCNE3	0	-	NM_005472
chr21	47556175	47575493	FTCD	0	-	NM_001320412
chr1	154166140	154166219	MIR190B	0	-	NR_030600
chr3	58318616	58411854	PXK	0	+	NR_146194
chr19	39078280	39108593	MAP4K1	0	-	NM_001042600
chr6	31644460	31648150	LY6G5C	0	-	NM_025262
chr21	30868366	30872702	BACH1-IT3	0	+	NR_146594
chr6	166650456	166670432	LOC101929297	0	+	NR_125862
chr20	30028434	30038060	DEFB123	0	+	NM_153324
chr17	62073430	62077259	PRR29-AS1	0	-	NR_126169
chr6	126119006	126140004	NCOA7-AS1	0	-	NR_126386
chr19	6494329	6502859	TUBB4A	0	-	NM_001289129
chr8	33448847	33457541	DUSP26	0	-	NM_024025
chr17	34310691	34329084	CCL15-CCL14	0	-	NR_027921
chr13	114053925	114065290	LOC101928841	0	-	NM_001375393
chr12	126443229	126467920	LINC00939	0	-	NR_034132
chrX	151334705	151619787	GABRA3	0	-	NM_000808
chr4	87797357	87813575	C4orf36	0	-	NM_144645
chr2	158271130	158300601	CYTIP	0	-	NM_004288
chr2	163123583	163175194	IFIH1	0	-	NM_022168
chr5	77781052	77944595	LHFPL2	0	-	NM_005779
chr17	40336077	40337470	HCRT	0	-	NM_001524
chr1	87595447	87634886	LINC01140	0	+	NR_026989
chr6	24171982	24358287	DCDC2	0	-	NM_016356
chr19	14192435	14196595	C19orf67	0	-	NM_001277378
chr1	185703522	186160081	HMCN1	0	+	NM_031935
chr17	77751976	77756331	CBX2	0	+	NM_032647
chr18	42792959	43263653	SLC14A2	0	+	NM_001242692
chr10	91589249	91600618	LINC00865	0	+	NR_038382
chr14	70078312	70181861	SUSD6	0	+	NM_014734
chr7	99520888	99527243	GJC3	0	-	NM_181538
chrX	117957786	117960931	ZCCHC12	0	+	NM_173798
chr3	46616024	46623947	TDGF1	0	+	NM_001174136
chr15	66839516	66858336	LCTL	0	-	NR_103739
chr15	74389453	74392547	COMMD4P2	0	-	NR_160652
chr1	182173079	182283196	LINC01344	0	-	NR_104175
chr17	42081989	42086436	NAGS	0	+	NM_153006
chr15	41983782	41983876	MIR626	0	+	NR_030356
chr3	145910123	145968966	PLSCR4	0	-	NM_001128306
chr3	106959538	107045811	DUBR	0	+	NR_028302
chr5	38474769	38556748	LIFR	0	-	NM_001127671
chr10	5029967	5046206	AKR1C2	0	-	NM_001321027
chr3	106828636	106959485	LINC00882	0	-	NR_028303
chrX	135747711	135849974	ARHGEF6	0	-	NM_001306177
chr17	76244396	76248572	LOC105371910	0	+	NR_164160
chr5	148441875	148441972	MIR584	0	-	NR_030310
chr9	136217310	136217382	SNORD36A	0	+	NR_002448
chr19	39693464	39694903	SYCN	0	-	NM_001080468
chr19	41931263	41934635	B3GNT8	0	-	NM_198540
chr3	8543492	8609811	LMCD1	0	+	NM_001278234
chr11	5410606	5411664	OR51M1	0	+	NM_001004756
chr15	69307033	69355102	NOX5	0	+	NM_024505
chr2	128177272	128186818	PROC	0	+	NM_001375613
chr11	5509914	5510978	OR52D1	0	+	NM_001005163
chr3	49828166	49837306	CDHR4	0	-	NM_001007540
chrX	68380588	68385296	PJA1	0	-	NM_145119
chr17	37821601	37822807	TCAP	0	+	NM_003673
chr17	37895023	37903538	GRB7	0	+	NM_001242442
chr16	4827606	4838346	SEPTIN12	0	-	NM_144605
chr8	145162641	145173220	WDR97	0	+	NM_001316309
chr6	30734601	30760027	HCG20	0	+	NR_138037
chr9	124964855	124984019	LHX6	0	-	NM_001242335
chr5	33936490	33939023	RXFP3	0	+	NM_016568
chr16	81418622	81418698	MIR4720	0	+	NR_039871
chr9	114448450	114521816	SHOC1	0	-	NM_001080551
