File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF655YQF	bam	bam		alignments	hg19	ENCSR982QIF	Histone ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens										H3K27ac-human	DNA						2017-06-08	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF599EFX/, /files/ENCFF807MUK/, /files/ENCFF342QSI/	2107545931	ENCODE Processing Pipeline	da68aeaf57adaff08f56e79082c5b251		https://www.encodeproject.org/files/ENCFF655YQF/@@download/ENCFF655YQF.bam				released	s3://encode-public/2016/11/16/3e8874e5-120a-4789-bdaf-3fdba9248834/ENCFF655YQF.bam			
ENCFF257MGH	bam	bam		unfiltered alignments	hg19	ENCSR001SHB	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF271RIT/	1075751398	ENCODE Processing Pipeline	ec0f14056c53c9d4aef38b0739aaebd4		https://www.encodeproject.org/files/ENCFF257MGH/@@download/ENCFF257MGH.bam				released	s3://encode-public/2017/05/09/00e97445-473b-4961-ae8d-d1f49ee71a54/ENCFF257MGH.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF107IFK	bam	bam		alignments	hg19	ENCSR001SHB	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF271RIT/	676613777	ENCODE Processing Pipeline	d5c181a981ef127da933f60a7d8b782e		https://www.encodeproject.org/files/ENCFF107IFK/@@download/ENCFF107IFK.bam				released	s3://encode-public/2017/05/09/514a2978-455c-44d9-bdc2-4b5a117609e1/ENCFF107IFK.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF012NGZ	bam	bam		alignments	hg19	ENCSR561YSH	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF375GAE/	726972979	ENCODE Processing Pipeline	d1409e3b0db94bf11079f6a8a506ece7		https://www.encodeproject.org/files/ENCFF012NGZ/@@download/ENCFF012NGZ.bam				released	s3://encode-public/2017/05/09/3df824c2-126a-4a27-935f-aa884dcd2dda/ENCFF012NGZ.bam	low read depth, low read length, mild to moderate bottlenecking, control low read depth		
ENCFF812MHQ	bam	bam		unfiltered alignments	hg19	ENCSR561YSH	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF375GAE/	1147031303	ENCODE Processing Pipeline	3de228668b432dcd8248e98d32098e86		https://www.encodeproject.org/files/ENCFF812MHQ/@@download/ENCFF812MHQ.bam				released	s3://encode-public/2017/05/09/ff4ceaaf-afdc-4595-afc7-c39bcf5870d9/ENCFF812MHQ.bam	low read depth, low read length, mild to moderate bottlenecking, control low read depth		
ENCFF238ZRN	bam	bam		unfiltered alignments	hg19	ENCSR719FEJ	Histone ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE		sonication (generic)	200-600	1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF046DDT/	2017520458	ENCODE Processing Pipeline	68ad404be10f6b41a25a71f14555bef2		https://www.encodeproject.org/files/ENCFF238ZRN/@@download/ENCFF238ZRN.bam				released	s3://encode-public/2018/02/21/4850b078-7bc5-4475-b365-22e447c46264/ENCFF238ZRN.bam	low read depth, low read length, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF247LYH	bam	bam		alignments	hg19	ENCSR719FEJ	Histone ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF807MUK/, /files/ENCFF046DDT/	591802641	ENCODE Processing Pipeline	1cf89ac4c58833ee287f128837e4719e		https://www.encodeproject.org/files/ENCFF247LYH/@@download/ENCFF247LYH.bam				released	s3://encode-public/2015/12/17/760b8686-7870-4825-a5d8-8db718f91ff3/ENCFF247LYH.bam	low read depth, low read length, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF317UFM	bam	bam		alignments	hg19	ENCSR719FEJ	Histone ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE		sonication (generic)	200-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF243FEQ/	601754343	ENCODE Processing Pipeline	e37139413a0d893383da064447b85edf		https://www.encodeproject.org/files/ENCFF317UFM/@@download/ENCFF317UFM.bam				released	s3://encode-public/2016/11/08/c33b9329-0ae1-4661-9432-4185b139a8a3/ENCFF317UFM.bam	low read depth, low read length, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF866IMK	bam	bam		unfiltered alignments	hg19	ENCSR719FEJ	Histone ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE		sonication (generic)	200-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF243FEQ/	961524519	ENCODE Processing Pipeline	5902c3590295aa1ffafd4b910542c47c		https://www.encodeproject.org/files/ENCFF866IMK/@@download/ENCFF866IMK.bam				released	s3://encode-public/2016/11/08/39f717fe-9681-4b9b-8852-38e0cb0b4eac/ENCFF866IMK.bam	low read depth, low read length, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF125NMY	bam	bam		alignments	hg19	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens										H3K27ac-human	DNA						2011-10-07	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000VJH/	779645094	ENCODE Processing Pipeline	b41e087ad06ae82449d2107b125eec98		https://www.encodeproject.org/files/ENCFF125NMY/@@download/ENCFF125NMY.bam				released	s3://encode-public/2017/04/04/4dc3459e-134f-4b4f-b100-ff60c3e1d71c/ENCFF125NMY.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF136XNV	bam	bam		unfiltered alignments	hg19	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens										H3K27ac-human	DNA						2011-10-07	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000VJH/	1143400490	ENCODE Processing Pipeline	1358e738b905cb6eb6c6015c490c910b		https://www.encodeproject.org/files/ENCFF136XNV/@@download/ENCFF136XNV.bam				released	s3://encode-public/2017/04/04/fd3147cc-abf1-4ad5-a428-1b2189035705/ENCFF136XNV.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF325UTK	bam	bam		unfiltered alignments	hg19	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens										H3K27ac-human	DNA						2011-10-07	ENCODE		see document		1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF000VJD/	1666026784	ENCODE Processing Pipeline	7bab530e3ff017d9801a76250158b12d		https://www.encodeproject.org/files/ENCFF325UTK/@@download/ENCFF325UTK.bam				released	s3://encode-public/2017/04/04/092e3762-d3bc-4e2b-8398-c073f8017fa9/ENCFF325UTK.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF080ODR	bam	bam		alignments	hg19	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens										H3K27ac-human	DNA						2011-10-07	ENCODE		see document		1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF000VJD/	1261437894	ENCODE Processing Pipeline	db80545cfbccf14ac200ea600518bccb		https://www.encodeproject.org/files/ENCFF080ODR/@@download/ENCFF080ODR.bam				released	s3://encode-public/2017/04/04/042dfd29-ff1d-4a66-b787-0ee6e5373616/ENCFF080ODR.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF372NFG	bam	bam		unfiltered alignments	hg19	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF350YIV/	2438858785	ENCODE Processing Pipeline	663a091f84c73b287612ad631c735a02		https://www.encodeproject.org/files/ENCFF372NFG/@@download/ENCFF372NFG.bam				released	s3://encode-public/2016/10/19/f9861a22-7813-4067-8322-819c10a5a722/ENCFF372NFG.bam	low read length, mixed read lengths, mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF040NGJ	bam	bam		alignments	hg19	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF350YIV/	733992027	ENCODE Processing Pipeline	7b6825d595094301687ce4e5f894a1fb		https://www.encodeproject.org/files/ENCFF040NGJ/@@download/ENCFF040NGJ.bam				released	s3://encode-public/2016/10/19/e7f83992-c6fb-42d4-b233-d6dd03ac8129/ENCFF040NGJ.bam	low read length, mixed read lengths, mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF416TYB	bam	bam		alignments	hg19	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF246GBE/	719192459	ENCODE Processing Pipeline	bcb6634b8e909721c667b537b39c4eef		https://www.encodeproject.org/files/ENCFF416TYB/@@download/ENCFF416TYB.bam				released	s3://encode-public/2016/10/25/9fa5459d-eae1-41cf-b12b-4dc73f9dfaa8/ENCFF416TYB.bam	low read length, mixed read lengths, mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF554YWV	bam	bam		unfiltered alignments	hg19	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF246GBE/	964668438	ENCODE Processing Pipeline	6c35eed690d87bd3d9c42aaaca890e55		https://www.encodeproject.org/files/ENCFF554YWV/@@download/ENCFF554YWV.bam				released	s3://encode-public/2016/10/25/7f4e3f8f-d5c4-4e0b-aa30-56ae043e14d5/ENCFF554YWV.bam	low read length, mixed read lengths, mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption	poor library complexity, severe bottlenecking	
ENCFF712IRY	bam	bam		alignments	hg19	ENCSR758OEC	Histone ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	300-600	1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF630ZFU/	1099905463	ENCODE Processing Pipeline	e057c2db0be583db66085f5137c6820f		https://www.encodeproject.org/files/ENCFF712IRY/@@download/ENCFF712IRY.bam				released	s3://encode-public/2015/12/17/a9dd9a1b-2692-4496-93df-2ccb07762526/ENCFF712IRY.bam	low read length, mild to moderate bottlenecking		
ENCFF014EKJ	bam	bam		alignments	hg19	ENCSR758OEC	Histone ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	300-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF783XFU/	2135077038	ENCODE Processing Pipeline	8f7e8fd9f53e3afa8bf887977b201b4d		https://www.encodeproject.org/files/ENCFF014EKJ/@@download/ENCFF014EKJ.bam				released	s3://encode-public/2015/12/17/98753f94-55e0-49d6-aefd-e242fe231b94/ENCFF014EKJ.bam	low read length, mild to moderate bottlenecking		
ENCFF154ECB	bam	bam		unfiltered alignments	hg19	ENCSR758OEC	Histone ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	300-600	1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF630ZFU/	1504264508	ENCODE Processing Pipeline	1dcadc3d3b3c11e04a6f4f0bc99ba97e		https://www.encodeproject.org/files/ENCFF154ECB/@@download/ENCFF154ECB.bam				released	s3://encode-public/2016/09/22/d16cfba1-db1f-4c16-851e-41cbb7bd7fb5/ENCFF154ECB.bam	low read length, mild to moderate bottlenecking		
ENCFF398YRD	bam	bam		unfiltered alignments	hg19	ENCSR758OEC	Histone ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	300-600	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF783XFU/	3327564630	ENCODE Processing Pipeline	1ab5983d823fbae15e232b958c69d934		https://www.encodeproject.org/files/ENCFF398YRD/@@download/ENCFF398YRD.bam				released	s3://encode-public/2016/09/27/673468ad-e060-44e3-bd0d-6b8acdf1b29a/ENCFF398YRD.bam	low read length, mild to moderate bottlenecking		
ENCFF305NUO	bam	bam		redacted unfiltered alignments	hg19	ENCSR014TDK	Histone ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF342VAP/, /files/ENCFF807MUK/, /files/ENCFF167SMH/, /files/ENCFF687QYO/	228809968	ENCODE Processing Pipeline	934adcde249a877c24b72a212d07de07		https://www.encodeproject.org/files/ENCFF305NUO/@@download/ENCFF305NUO.bam				released	s3://encode-public/2018/01/20/c1d2e147-8b00-4480-a69a-80d4a4185a16/ENCFF305NUO.bam	low read length		
ENCFF398LQI	bam	bam		redacted alignments	hg19	ENCSR014TDK	Histone ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF342VAP/, /files/ENCFF807MUK/, /files/ENCFF167SMH/, /files/ENCFF687QYO/	166889887	ENCODE Processing Pipeline	65777c8c905ee7e3399f32c40018bb81		https://www.encodeproject.org/files/ENCFF398LQI/@@download/ENCFF398LQI.bam				released	s3://encode-public/2018/01/20/7295b0c4-0f34-41a7-a73e-08b31d43c3e7/ENCFF398LQI.bam	low read length		
ENCFF853UPV	bam	bam		redacted alignments	hg19	ENCSR230IMS	Histone ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF158CGU/, /files/ENCFF807MUK/, /files/ENCFF958FAY/	248968995	ENCODE Processing Pipeline	c20207779291080d403f27b1486ac897		https://www.encodeproject.org/files/ENCFF853UPV/@@download/ENCFF853UPV.bam				released	s3://encode-public/2018/01/18/45deb0f1-b655-488c-b468-278160546d67/ENCFF853UPV.bam	inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking		
ENCFF161AVU	bam	bam		redacted unfiltered alignments	hg19	ENCSR230IMS	Histone ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF158CGU/, /files/ENCFF807MUK/, /files/ENCFF958FAY/	354733732	ENCODE Processing Pipeline	e58ad5edd7b0cb95e4ca4d4d8a58b418		https://www.encodeproject.org/files/ENCFF161AVU/@@download/ENCFF161AVU.bam				released	s3://encode-public/2018/01/18/bbf06f59-1e1e-4786-837e-fa887855bf6a/ENCFF161AVU.bam	inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking		
ENCFF004INA	bam	bam		redacted unfiltered alignments	hg19	ENCSR123HEE	Histone ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF584WUQ/, /files/ENCFF662GYZ/	325694030	ENCODE Processing Pipeline	abf66372d8e9ec9b1eecd86662580621		https://www.encodeproject.org/files/ENCFF004INA/@@download/ENCFF004INA.bam				released	s3://encode-public/2018/01/23/c4a8bbca-d8e6-4072-9cea-88c321db8dc0/ENCFF004INA.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF021NCO	bam	bam		redacted alignments	hg19	ENCSR123HEE	Histone ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF584WUQ/, /files/ENCFF662GYZ/	198986445	ENCODE Processing Pipeline	e553ecaa1f985e79519777808ec1c011		https://www.encodeproject.org/files/ENCFF021NCO/@@download/ENCFF021NCO.bam				released	s3://encode-public/2018/01/23/0dfa0fd4-cac5-4809-811b-943974ccd521/ENCFF021NCO.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF635SNH	bam	bam		alignments	hg19	ENCSR054BKO	Histone ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF413QKU/	639458196	ENCODE Processing Pipeline	d258f9e517322d2a716707f4e5a7ff06		https://www.encodeproject.org/files/ENCFF635SNH/@@download/ENCFF635SNH.bam				released	s3://encode-public/2017/02/15/55b22a11-c7c3-45d1-9d07-018d4fc32a76/ENCFF635SNH.bam	low read depth, moderate library complexity, mild to moderate bottlenecking		
ENCFF233WRE	bam	bam		unfiltered alignments	hg19	ENCSR054BKO	Histone ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF413QKU/	1269627906	ENCODE Processing Pipeline	132e7666bb730933905aa303e42fa708		https://www.encodeproject.org/files/ENCFF233WRE/@@download/ENCFF233WRE.bam				released	s3://encode-public/2017/02/15/e9baacc9-b895-4917-9325-cbb3a5aa7400/ENCFF233WRE.bam	low read depth, moderate library complexity, mild to moderate bottlenecking		
ENCFF027BCG	bam	bam		unfiltered alignments	hg19	ENCSR074ECR	Histone ChIP-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF812IBZ/, /files/ENCFF807MUK/	2845355779	ENCODE Processing Pipeline	75a1c8b5eefa3d2288f6bfa7a07f0fc9		https://www.encodeproject.org/files/ENCFF027BCG/@@download/ENCFF027BCG.bam				released	s3://encode-public/2016/12/19/1fe4c6cb-74c5-417d-97e3-31f2f71ac9c2/ENCFF027BCG.bam	low read length, moderate library complexity, mild to moderate bottlenecking, control low read depth		
ENCFF287ZVV	bam	bam		alignments	hg19	ENCSR074ECR	Histone ChIP-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF812IBZ/, /files/ENCFF807MUK/	943222023	ENCODE Processing Pipeline	ebe39676042a3250512fb0cc571f3338		https://www.encodeproject.org/files/ENCFF287ZVV/@@download/ENCFF287ZVV.bam				released	s3://encode-public/2016/12/19/86e013d1-edfc-4ee5-881c-f250a42248df/ENCFF287ZVV.bam	low read length, moderate library complexity, mild to moderate bottlenecking, control low read depth		
ENCFF522WHB	bam	bam		unfiltered alignments	hg19	ENCSR612BWE	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF546HNU/, /files/ENCFF807MUK/	918948903	ENCODE Processing Pipeline	f0318990c163b2ce9262cf42e4543353		https://www.encodeproject.org/files/ENCFF522WHB/@@download/ENCFF522WHB.bam				released	s3://encode-public/2017/04/05/9cc6bd5f-8ec7-4b36-9568-9a5abfb8ec84/ENCFF522WHB.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking		
ENCFF025PCK	bam	bam		alignments	hg19	ENCSR612BWE	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF546HNU/, /files/ENCFF807MUK/	446771242	ENCODE Processing Pipeline	65b8304e91e6678d23f2e0e1e8710211		https://www.encodeproject.org/files/ENCFF025PCK/@@download/ENCFF025PCK.bam				released	s3://encode-public/2017/04/05/fdcdd82d-c212-4eec-af4a-4a74303bd267/ENCFF025PCK.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking		
ENCFF638CVV	bam	bam		alignments	hg19	ENCSR316LNO	Histone ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none	200-600	2	2_1		76					/files/ENCFF807MUK/, /files/ENCFF969RFG/, /files/ENCFF488NZH/, /files/ENCFF272AFL/, /files/ENCFF099PUQ/	2087252313	ENCODE Processing Pipeline	e93d3c6e91d288785ec565a1c2250496		https://www.encodeproject.org/files/ENCFF638CVV/@@download/ENCFF638CVV.bam				released	s3://encode-public/2019/06/12/feb51790-84e1-461e-a159-1049d192b272/ENCFF638CVV.bam			
ENCFF771WXE	bam	bam		unfiltered alignments	hg19	ENCSR316LNO	Histone ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none	200-600	2	2_1		76					/files/ENCFF807MUK/, /files/ENCFF969RFG/, /files/ENCFF488NZH/, /files/ENCFF272AFL/, /files/ENCFF099PUQ/	2508583923	ENCODE Processing Pipeline	bb0d245bbe7b7a05bb9a952196c2f946		https://www.encodeproject.org/files/ENCFF771WXE/@@download/ENCFF771WXE.bam				released	s3://encode-public/2019/06/12/debf00e1-64ef-47f7-941f-105742b1361d/ENCFF771WXE.bam			
ENCFF395XQC	bam	bam		unfiltered alignments	hg19	ENCSR316LNO	Histone ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none	200-600	1	1_1		76					/files/ENCFF839BLY/, /files/ENCFF878STL/, /files/ENCFF807MUK/, /files/ENCFF917VAP/, /files/ENCFF024KFQ/, /files/ENCFF585IMU/, /files/ENCFF065THC/	3020939978	ENCODE Processing Pipeline	2140b7c45f686f774f09e01aa0cf0b4f		https://www.encodeproject.org/files/ENCFF395XQC/@@download/ENCFF395XQC.bam				released	s3://encode-public/2019/06/12/a475ef06-81d1-4dec-9a16-6221099e81e7/ENCFF395XQC.bam			
ENCFF478TRW	bam	bam		alignments	hg19	ENCSR316LNO	Histone ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none	200-600	1	1_1		76					/files/ENCFF839BLY/, /files/ENCFF878STL/, /files/ENCFF807MUK/, /files/ENCFF917VAP/, /files/ENCFF024KFQ/, /files/ENCFF585IMU/, /files/ENCFF065THC/	2328043886	ENCODE Processing Pipeline	1edaaca6a6783f758bfc439b897e6f28		https://www.encodeproject.org/files/ENCFF478TRW/@@download/ENCFF478TRW.bam				released	s3://encode-public/2019/06/12/1ffee62a-5f76-46da-918a-29715096e396/ENCFF478TRW.bam			
ENCFF936OFA	bam	bam		alignments	hg19	ENCSR458RRZ	Histone ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF654JFS/, /files/ENCFF007GTB/	815089810	ENCODE Processing Pipeline	74a4ef92d5e3509ba2eb32344230b082		https://www.encodeproject.org/files/ENCFF936OFA/@@download/ENCFF936OFA.bam				released	s3://encode-public/2017/03/17/a68c20a0-4c3d-4c32-bbb4-16e00dfaaf1d/ENCFF936OFA.bam	mild to moderate bottlenecking	poor library complexity	
ENCFF883XNL	bam	bam		unfiltered alignments	hg19	ENCSR458RRZ	Histone ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF654JFS/, /files/ENCFF007GTB/	3092349166	ENCODE Processing Pipeline	03b5d6c5b1122ee7d4aab09f79b8a87f		https://www.encodeproject.org/files/ENCFF883XNL/@@download/ENCFF883XNL.bam				released	s3://encode-public/2017/03/17/c93dea5a-7433-406f-8f6b-0f3e37ed70e0/ENCFF883XNL.bam	mild to moderate bottlenecking	poor library complexity	
ENCFF444IIO	bam	bam		unfiltered alignments	hg19	ENCSR987PNT	Histone ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE			450-650	2	2_1		100					/files/ENCFF326ROP/, /files/ENCFF807MUK/, /files/ENCFF548VDA/	5794210468	ENCODE Processing Pipeline	5a070c56efc90b74cef786c3983e9332		https://www.encodeproject.org/files/ENCFF444IIO/@@download/ENCFF444IIO.bam				released	s3://encode-public/2017/03/04/0faf7ca6-24e1-486f-92f4-625e1f9d8cda/ENCFF444IIO.bam	mild to moderate bottlenecking	poor library complexity, severe bottlenecking	
ENCFF678EEQ	bam	bam		alignments	hg19	ENCSR987PNT	Histone ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE			450-650	2	2_1		100					/files/ENCFF326ROP/, /files/ENCFF807MUK/, /files/ENCFF548VDA/	4444699629	ENCODE Processing Pipeline	5fd5af76e810eb11ff1b21ae2b94c0c2		https://www.encodeproject.org/files/ENCFF678EEQ/@@download/ENCFF678EEQ.bam				released	s3://encode-public/2017/03/04/654ca3b2-a6a9-4111-93f2-9530af5335ee/ENCFF678EEQ.bam	mild to moderate bottlenecking	poor library complexity, severe bottlenecking	
ENCFF695XST	bam	bam		unfiltered alignments	hg19	ENCSR987PNT	Histone ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE			450-650	1	1_1		100					/files/ENCFF844OSE/, /files/ENCFF685WRF/, /files/ENCFF807MUK/, /files/ENCFF504UZA/, /files/ENCFF420UBY/	9938370419	ENCODE Processing Pipeline	d8d70526d18124044e7e6ba60805de20		https://www.encodeproject.org/files/ENCFF695XST/@@download/ENCFF695XST.bam				released	s3://encode-public/2017/07/14/cd6f13e1-f35c-4190-ae1c-112f363402ab/ENCFF695XST.bam	mild to moderate bottlenecking	poor library complexity, severe bottlenecking	
