numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam
ID_191	mesenchymal_cell_originated_from_H1_0.0_1_1_mesenchymal_cell_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF349TTK	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF910MZZ/, /files/ENCFF070ZUX/, /files/ENCFF549HLL/	1950987462	ENCODE Processing Pipeline	051997e551dc7f1600960f76d2613f6a	0.0	https://www.encodeproject.org/files/ENCFF349TTK/@@download/ENCFF349TTK.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/aef22e05-126c-4458-b31b-519315d07dc3/ENCFF349TTK.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF256KPQ	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF970HHO/	5633990436	99e7662b8a95f5d4cae91c8b7dfc05f9	0.0	https://www.encodeproject.org/files/ENCFF256KPQ/@@download/ENCFF256KPQ.bam	0.0	0.0	released	s3://encode-public/2016/12/19/28376c7b-4f78-45ac-b5bb-a9f250666b75/ENCFF256KPQ.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF256KPQ
ID_192	mesenchymal_cell_originated_from_H1_0.0_1_1_mesenchymal_cell_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF349TTK	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF910MZZ/, /files/ENCFF070ZUX/, /files/ENCFF549HLL/	1950987462	ENCODE Processing Pipeline	051997e551dc7f1600960f76d2613f6a	0.0	https://www.encodeproject.org/files/ENCFF349TTK/@@download/ENCFF349TTK.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/aef22e05-126c-4458-b31b-519315d07dc3/ENCFF349TTK.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF369GDL	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF936KPA/	5685898559	6c48775603ca7826243f134d69a5cadf	0.0	https://www.encodeproject.org/files/ENCFF369GDL/@@download/ENCFF369GDL.bam	0.0	0.0	released	s3://encode-public/2016/12/19/bc82aafa-9179-43b1-b416-7cb5d90867bf/ENCFF369GDL.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF369GDL
ID_193	mesenchymal_cell_originated_from_H1_0.0_1_2_mesenchymal_cell_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF627NIZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF951RZO/, /files/ENCFF461HXJ/	18231900805	ENCODE Processing Pipeline	5cb896b0db4754f5762707a9fca7fd2f	0.0	https://www.encodeproject.org/files/ENCFF627NIZ/@@download/ENCFF627NIZ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/f8a2affb-67b6-47da-8c7c-68cf1303b401/ENCFF627NIZ.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF256KPQ	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF970HHO/	5633990436	99e7662b8a95f5d4cae91c8b7dfc05f9	0.0	https://www.encodeproject.org/files/ENCFF256KPQ/@@download/ENCFF256KPQ.bam	0.0	0.0	released	s3://encode-public/2016/12/19/28376c7b-4f78-45ac-b5bb-a9f250666b75/ENCFF256KPQ.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF256KPQ
ID_194	mesenchymal_cell_originated_from_H1_0.0_1_2_mesenchymal_cell_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF627NIZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF951RZO/, /files/ENCFF461HXJ/	18231900805	ENCODE Processing Pipeline	5cb896b0db4754f5762707a9fca7fd2f	0.0	https://www.encodeproject.org/files/ENCFF627NIZ/@@download/ENCFF627NIZ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/f8a2affb-67b6-47da-8c7c-68cf1303b401/ENCFF627NIZ.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF369GDL	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF936KPA/	5685898559	6c48775603ca7826243f134d69a5cadf	0.0	https://www.encodeproject.org/files/ENCFF369GDL/@@download/ENCFF369GDL.bam	0.0	0.0	released	s3://encode-public/2016/12/19/bc82aafa-9179-43b1-b416-7cb5d90867bf/ENCFF369GDL.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF369GDL
ID_195	mesenchymal_cell_originated_from_H1_0.0_1_3_mesenchymal_cell_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF136KNG	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF955RTD/, /files/ENCFF864ZSR/, /files/ENCFF549HLL/	2531058525	ENCODE Processing Pipeline	81ee1ed2039ed94aeb2e80921e250042	0.0	https://www.encodeproject.org/files/ENCFF136KNG/@@download/ENCFF136KNG.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/14869a34-b2ff-4527-a0ee-77a9d80b0f16/ENCFF136KNG.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF256KPQ	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF970HHO/	5633990436	99e7662b8a95f5d4cae91c8b7dfc05f9	0.0	https://www.encodeproject.org/files/ENCFF256KPQ/@@download/ENCFF256KPQ.bam	0.0	0.0	released	s3://encode-public/2016/12/19/28376c7b-4f78-45ac-b5bb-a9f250666b75/ENCFF256KPQ.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF256KPQ
ID_196	mesenchymal_cell_originated_from_H1_0.0_1_3_mesenchymal_cell_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF136KNG	bam	bam	0.0	unfiltered alignments	hg19	ENCSR731QLJ	DNase-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF955RTD/, /files/ENCFF864ZSR/, /files/ENCFF549HLL/	2531058525	ENCODE Processing Pipeline	81ee1ed2039ed94aeb2e80921e250042	0.0	https://www.encodeproject.org/files/ENCFF136KNG/@@download/ENCFF136KNG.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/14869a34-b2ff-4527-a0ee-77a9d80b0f16/ENCFF136KNG.bam	0.0	0.0	0.0	mesenchymal_cell_originated_from_H1	embryonic	0.0	ENCFF369GDL	0.0	ENCSR013KEC	Histone ChIP-seq	CL:0000134	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF936KPA/	5685898559	6c48775603ca7826243f134d69a5cadf	0.0	https://www.encodeproject.org/files/ENCFF369GDL/@@download/ENCFF369GDL.bam	0.0	0.0	released	s3://encode-public/2016/12/19/bc82aafa-9179-43b1-b416-7cb5d90867bf/ENCFF369GDL.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	0.0	mesenchymal_cell_originated_from_H1	0.0	ENCFF369GDL
ID_197	adrenal_gland_tissue_female_adult_(53_years)_53_years_1_1_adrenal_gland_tissue_female_adult_(53_years)_53_years_1_1	0.0_0.0_0.0	ENCFF241DIK	bam	bam	0.0	unfiltered alignments	hg19	ENCSR597NVK	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2017-10-01	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF168RHT/, /files/ENCFF872NWL/, /files/ENCFF661NMZ/, /files/ENCFF652RZI/, /files/ENCFF002SGY/, /files/ENCFF296PIU/	12651541312	ENCODE Processing Pipeline	1384e7dfb65c787cb0e378873a9e3a6b	0.0	https://www.encodeproject.org/files/ENCFF241DIK/@@download/ENCFF241DIK.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/19/3fbff4f9-dab6-4c0a-bc3d-417c09cb9249/ENCFF241DIK.bam	low spot score	0.0	0.0	adrenal_gland_tissue_female_adult_(53_years)	adult	53 years	ENCFF517LOI	0.0	ENCSR189QAD	Histone ChIP-seq	UBERON:0002369	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-11-03	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF237XPL/, /files/ENCFF667USM/	1679775870	5b32bec34d029a7617a38cd3cefab23c	0.0	https://www.encodeproject.org/files/ENCFF517LOI/@@download/ENCFF517LOI.bam	0.0	0.0	released	s3://encode-public/2016/10/31/27751dae-10cd-47bb-8720-a2cfb4150b19/ENCFF517LOI.bam	mild to moderate bottlenecking	0.0	0.0	adrenal_gland_tissue_female_adult_(53_years)	53 years	ENCFF517LOI
ID_198	adrenal_gland_tissue_female_adult_(53_years)_53_years_1_1_adrenal_gland_tissue_male_adult_(54_years)_54_years_2_1	0.0_0.0_0.0	ENCFF241DIK	bam	bam	0.0	unfiltered alignments	hg19	ENCSR597NVK	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2017-10-01	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF168RHT/, /files/ENCFF872NWL/, /files/ENCFF661NMZ/, /files/ENCFF652RZI/, /files/ENCFF002SGY/, /files/ENCFF296PIU/	12651541312	ENCODE Processing Pipeline	1384e7dfb65c787cb0e378873a9e3a6b	0.0	https://www.encodeproject.org/files/ENCFF241DIK/@@download/ENCFF241DIK.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/19/3fbff4f9-dab6-4c0a-bc3d-417c09cb9249/ENCFF241DIK.bam	low spot score	0.0	0.0	adrenal_gland_tissue_female_adult_(53_years)	adult	53 years	ENCFF975XPS	0.0	ENCSR177QFY	Histone ChIP-seq	UBERON:0002369	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-10-24	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF215HBL/	1683840318	a6683807a787ce1ad0ae607a094c8fb9	0.0	https://www.encodeproject.org/files/ENCFF975XPS/@@download/ENCFF975XPS.bam	0.0	0.0	released	s3://encode-public/2016/10/26/93b36371-39e0-4100-85e4-f0ed6d378257/ENCFF975XPS.bam	0.0	0.0	0.0	adrenal_gland_tissue_male_adult_(54_years)	54 years	ENCFF975XPS
ID_199	GM23338_originated_from_GM23248_53_years_2_1_GM23338_originated_from_GM23248_53_years_1_1	0.0_0.0_0.0	ENCFF640ZAZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR004SUL	DNase-seq	EFO:0007950	GM23338	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-06-17	ENCODE	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF971HTM/, /files/ENCFF923CNP/, /files/ENCFF080TAJ/, /files/ENCFF651MHC/, /files/ENCFF918ZIA/, /files/ENCFF187SIH/	22032107411	ENCODE Processing Pipeline	15f82f9beef333b640105adb64140330	0.0	https://www.encodeproject.org/files/ENCFF640ZAZ/@@download/ENCFF640ZAZ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/12/c296198c-3934-4420-af52-33525a54e8af/ENCFF640ZAZ.bam	low spot score	0.0	0.0	GM23338_originated_from_GM23248	adult	53 years	ENCFF321FQC	0.0	ENCSR729ENO	Histone ChIP-seq	EFO:0007950	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-03	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF411MHC/, /files/ENCFF882JGY/	3256578439	f728242880f22f4f09d4c88e0854afb0	0.0	https://www.encodeproject.org/files/ENCFF321FQC/@@download/ENCFF321FQC.bam	0.0	0.0	released	s3://encode-public/2016/11/10/2dfcf534-6694-46fe-995a-ae13c072a816/ENCFF321FQC.bam	low read depth	0.0	0.0	GM23338_originated_from_GM23248	53 years	ENCFF321FQC
ID_200	GM23338_originated_from_GM23248_53_years_2_1_GM23338_originated_from_GM23248_53_years_2_1	0.0_0.0_0.0	ENCFF640ZAZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR004SUL	DNase-seq	EFO:0007950	GM23338	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-06-17	ENCODE	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF971HTM/, /files/ENCFF923CNP/, /files/ENCFF080TAJ/, /files/ENCFF651MHC/, /files/ENCFF918ZIA/, /files/ENCFF187SIH/	22032107411	ENCODE Processing Pipeline	15f82f9beef333b640105adb64140330	0.0	https://www.encodeproject.org/files/ENCFF640ZAZ/@@download/ENCFF640ZAZ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/12/c296198c-3934-4420-af52-33525a54e8af/ENCFF640ZAZ.bam	low spot score	0.0	0.0	GM23338_originated_from_GM23248	adult	53 years	ENCFF733BSS	0.0	ENCSR729ENO	Histone ChIP-seq	EFO:0007950	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-03	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF479VFS/, /files/ENCFF807MUK/, /files/ENCFF114PLS/	5022898843	38ae8cc7d637bea3a8b36af7b99fc0e2	0.0	https://www.encodeproject.org/files/ENCFF733BSS/@@download/ENCFF733BSS.bam	0.0	0.0	released	s3://encode-public/2016/11/10/88eda989-fd03-4df6-b924-6cb133d3f3e2/ENCFF733BSS.bam	low read depth	0.0	0.0	GM23338_originated_from_GM23248	53 years	ENCFF733BSS
ID_201	GM23338_originated_from_GM23248_53_years_1_1_GM23338_originated_from_GM23248_53_years_1_1	0.0_0.0_0.0	ENCFF346KOY	bam	bam	0.0	unfiltered alignments	hg19	ENCSR004SUL	DNase-seq	EFO:0007950	GM23338	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-06-17	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF015PPK/, /files/ENCFF132WAX/, /files/ENCFF608YCF/, /files/ENCFF449JFT/	7277217539	ENCODE Processing Pipeline	87be797ce42df693dd2e848cf17b4c7e	0.0	https://www.encodeproject.org/files/ENCFF346KOY/@@download/ENCFF346KOY.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/12/b7c1e4d1-2145-4fe2-a9e4-3ba63dcedafb/ENCFF346KOY.bam	low spot score	0.0	0.0	GM23338_originated_from_GM23248	adult	53 years	ENCFF321FQC	0.0	ENCSR729ENO	Histone ChIP-seq	EFO:0007950	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-03	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF411MHC/, /files/ENCFF882JGY/	3256578439	f728242880f22f4f09d4c88e0854afb0	0.0	https://www.encodeproject.org/files/ENCFF321FQC/@@download/ENCFF321FQC.bam	0.0	0.0	released	s3://encode-public/2016/11/10/2dfcf534-6694-46fe-995a-ae13c072a816/ENCFF321FQC.bam	low read depth	0.0	0.0	GM23338_originated_from_GM23248	53 years	ENCFF321FQC
ID_202	GM23338_originated_from_GM23248_53_years_1_1_GM23338_originated_from_GM23248_53_years_2_1	0.0_0.0_0.0	ENCFF346KOY	bam	bam	0.0	unfiltered alignments	hg19	ENCSR004SUL	DNase-seq	EFO:0007950	GM23338	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-06-17	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF015PPK/, /files/ENCFF132WAX/, /files/ENCFF608YCF/, /files/ENCFF449JFT/	7277217539	ENCODE Processing Pipeline	87be797ce42df693dd2e848cf17b4c7e	0.0	https://www.encodeproject.org/files/ENCFF346KOY/@@download/ENCFF346KOY.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/12/b7c1e4d1-2145-4fe2-a9e4-3ba63dcedafb/ENCFF346KOY.bam	low spot score	0.0	0.0	GM23338_originated_from_GM23248	adult	53 years	ENCFF733BSS	0.0	ENCSR729ENO	Histone ChIP-seq	EFO:0007950	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-03	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF479VFS/, /files/ENCFF807MUK/, /files/ENCFF114PLS/	5022898843	38ae8cc7d637bea3a8b36af7b99fc0e2	0.0	https://www.encodeproject.org/files/ENCFF733BSS/@@download/ENCFF733BSS.bam	0.0	0.0	released	s3://encode-public/2016/11/10/88eda989-fd03-4df6-b924-6cb133d3f3e2/ENCFF733BSS.bam	low read depth	0.0	0.0	GM23338_originated_from_GM23248	53 years	ENCFF733BSS
ID_203	tibial_artery_tissue_female_adult_(53_years)_53_years_1_1_tibial_artery_tissue_male_adult_(54_years)_54_years_1_1	0.0_0.0_0.0	ENCFF500UBP	bam	bam	0.0	unfiltered alignments	hg19	ENCSR080ISA	DNase-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2017-10-01	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF375DAE/, /files/ENCFF530SOD/, /files/ENCFF234JON/, /files/ENCFF452SYM/, /files/ENCFF741TTG/, /files/ENCFF591BAX/	7168761392	ENCODE Processing Pipeline	8b51e53a3458b1219f4cc845b8e39aa6	0.0	https://www.encodeproject.org/files/ENCFF500UBP/@@download/ENCFF500UBP.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/13/9dbc5da5-f28f-40d8-9e15-1d2b64388549/ENCFF500UBP.bam	low spot score	0.0	0.0	tibial_artery_tissue_female_adult_(53_years)	adult	53 years	ENCFF694FVD	0.0	ENCSR535GFO	Histone ChIP-seq	UBERON:0007610	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2018-12-11	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF489IJG/, /files/ENCFF807MUK/, /files/ENCFF482NDH/	1483929615	a37b754925aa69dc63abdf6a4308bf10	0.0	https://www.encodeproject.org/files/ENCFF694FVD/@@download/ENCFF694FVD.bam	0.0	0.0	released	s3://encode-public/2018/06/13/d4ccabd5-d772-4429-a955-3678aad17c88/ENCFF694FVD.bam	mild to moderate bottlenecking	0.0	0.0	tibial_artery_tissue_male_adult_(54_years)	54 years	ENCFF694FVD
