File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF631NRS	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					645939613	Zhiping Weng, UMass	a326d02e509aa9f11b947cb2fde5a821	SRA:SRR412418	https://www.encodeproject.org/files/ENCFF631NRS/@@download/ENCFF631NRS.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/b175e0cd-8908-4d20-a3eb-d6c918fb38d4/ENCFF631NRS.fastq.gz			
ENCFF218EJJ	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					242133072	Zhiping Weng, UMass	fe313b4db77addd86b95546867510ccc	SRA:SRR412417	https://www.encodeproject.org/files/ENCFF218EJJ/@@download/ENCFF218EJJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/ecbf259d-9c2f-4690-b2e6-ffe0776236e3/ENCFF218EJJ.fastq.gz			
ENCFF358EEH	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					297333009	Zhiping Weng, UMass	1ccd32f8160e533fb658137a5cc8544d	SRA:SRR412419	https://www.encodeproject.org/files/ENCFF358EEH/@@download/ENCFF358EEH.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/173d3db2-1890-4152-adf7-ea48ebc98d53/ENCFF358EEH.fastq.gz			
ENCFF159HUA	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					634652128	Zhiping Weng, UMass	b9a46fd07591a5a458ccca7d454879d2	SRA:SRR412420	https://www.encodeproject.org/files/ENCFF159HUA/@@download/ENCFF159HUA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/8cf64f69-eb03-4239-9449-d1cd2abc033b/ENCFF159HUA.fastq.gz			
ENCFF974NCL	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					648071818	Zhiping Weng, UMass	4f0d4ae9bcce238c970969d88d56f4fd	SRA:SRR412416	https://www.encodeproject.org/files/ENCFF974NCL/@@download/ENCFF974NCL.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/a393aa56-b312-45a6-a889-d05b5c9e5712/ENCFF974NCL.fastq.gz			
ENCFF940YSY	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					49882	John Stamatoyannopoulos, UW	b7fb150ba70e640ff7db2ddd274d1b83	SRA:SRR980277, SRA:SRR412413	https://www.encodeproject.org/files/ENCFF940YSY/@@download/ENCFF940YSY.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/a17342e3-8439-4c30-99b9-b37e11ddb6ad/ENCFF940YSY.fastq.gz			
ENCFF263DOK	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					1146988656	John Stamatoyannopoulos, UW	744de72f3461b414e48cc9ae43bc3554	SRA:SRR980280, SRA:SRR412414, SRA:SRR412415	https://www.encodeproject.org/files/ENCFF263DOK/@@download/ENCFF263DOK.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/a0eb5658-864e-4aaf-a0e0-b9924f7bf535/ENCFF263DOK.fastq.gz			
ENCFF690GRZ	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					1007154734	John Stamatoyannopoulos, UW	5326420fa17afa44cf15e88cd0151970	SRA:SRR980276, SRA:SRR412412, SRA:SRR412411	https://www.encodeproject.org/files/ENCFF690GRZ/@@download/ENCFF690GRZ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/c2d2d51f-a329-46f6-aa85-193a7b0e65d5/ENCFF690GRZ.fastq.gz			
ENCFF825BPA	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5	36		paired-ended	1	/files/ENCFF367VFJ/			3632061897	John Stamatoyannopoulos, UW	3bb2ca9a88b60aa3942e972b1b113ded	SRA:SRR980281	https://www.encodeproject.org/files/ENCFF825BPA/@@download/ENCFF825BPA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/f2f7e241-f030-4a1d-a49e-3981e2ab5c16/ENCFF825BPA.fastq.gz			
ENCFF367VFJ	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5	36		paired-ended	2	/files/ENCFF825BPA/			3779686754	John Stamatoyannopoulos, UW	a5659befc9b4d23b9ae30f40f661f5b1	SRA:SRR980282	https://www.encodeproject.org/files/ENCFF367VFJ/@@download/ENCFF367VFJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/a7803339-16e3-4fc5-b393-467f707a8c10/ENCFF367VFJ.fastq.gz			
ENCFF400WOO	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5	36		paired-ended	1	/files/ENCFF681JFY/			7670188785	John Stamatoyannopoulos, UW	57ed4323c5aa516ebd34db5e2207e502	SRA:SRR980278	https://www.encodeproject.org/files/ENCFF400WOO/@@download/ENCFF400WOO.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/39cd934c-5a8d-4676-a31b-e6510e8e6fbd/ENCFF400WOO.fastq.gz			
ENCFF681JFY	fastq	fastq		reads		ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5	36		paired-ended	2	/files/ENCFF400WOO/			8285027719	John Stamatoyannopoulos, UW	ebed2b720450bd62abb68c24d3e9f84d	SRA:SRR980279	https://www.encodeproject.org/files/ENCFF681JFY/@@download/ENCFF681JFY.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/e28fdb68-1ea4-443c-9237-e90809fed6c0/ENCFF681JFY.fastq.gz			
ENCFF667XCZ	fastq	fastq		reads		ENCSR208DMX	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					1446351145	Zhiping Weng, UMass	95574b04b438a54864e6df828b26b388	SRA:SRR643720, SRA:SRR171573	https://www.encodeproject.org/files/ENCFF667XCZ/@@download/ENCFF667XCZ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/22/d96d93b8-375c-43e2-8076-0951a00eded6/ENCFF667XCZ.fastq.gz			
ENCFF953NRZ	fastq	fastq		reads		ENCSR208DMX	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					10894355997	Zhiping Weng, UMass	de81f285426d64e3dbfad3f59aaa60b7	SRA:SRR643721	https://www.encodeproject.org/files/ENCFF953NRZ/@@download/ENCFF953NRZ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/22/c66ac70e-0c51-49b5-9736-df55bef3f698/ENCFF953NRZ.fastq.gz			
ENCFF141WGT	fastq	fastq		reads		ENCSR208DMX	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended					11030446837	Zhiping Weng, UMass	0c46306c51537b7c4d518d01884137ed	SRA:SRR643722	https://www.encodeproject.org/files/ENCFF141WGT/@@download/ENCFF141WGT.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/22/fbed4f54-b054-4538-bef3-883e78d4e0bb/ENCFF141WGT.fastq.gz			
ENCFF806QFV	fastq	fastq		reads		ENCSR164PQJ	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended					3522581942	Zhiping Weng, UMass	dc6bd00e2a004096038fa4888afbfc3f	SRA:SRR352570	https://www.encodeproject.org/files/ENCFF806QFV/@@download/ENCFF806QFV.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/20/11c3a682-6eb0-42c2-98ad-a74902fea057/ENCFF806QFV.fastq.gz	low spot score		
ENCFF518NCM	fastq	fastq		reads		ENCSR164PQJ	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended					141159659	Zhiping Weng, UMass	b1c796bdff3fa3c96f994ce91d72e35d	SRA:SRR352569	https://www.encodeproject.org/files/ENCFF518NCM/@@download/ENCFF518NCM.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/21/801edf5f-5a91-41b9-a7ba-abd288a35caf/ENCFF518NCM.fastq.gz	low spot score		
ENCFF939NEZ	fastq	fastq		reads		ENCSR164PQJ	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended					247317506	Zhiping Weng, UMass	23699445bdbb7d42eb569e772f9c31d6	SRA:SRR352571	https://www.encodeproject.org/files/ENCFF939NEZ/@@download/ENCFF939NEZ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/21/87d9cc9b-93a5-4921-b526-059a7ccfcf66/ENCFF939NEZ.fastq.gz	low spot score		
ENCFF768FPA	fastq	fastq		reads		ENCSR120LVW	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					1211617192	Zhiping Weng, UMass	d1052c79a696e9f4d1206cff1cfbe678	SRA:SRR609599	https://www.encodeproject.org/files/ENCFF768FPA/@@download/ENCFF768FPA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/e748a2f6-2490-42ba-8ad3-058bdcd0e30e/ENCFF768FPA.fastq.gz			
ENCFF052VQG	fastq	fastq		reads		ENCSR120LVW	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended					1741849480	Zhiping Weng, UMass	383a1ea8183d80d0046178f590c0752c	SRA:SRR609600	https://www.encodeproject.org/files/ENCFF052VQG/@@download/ENCFF052VQG.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/635e0c5e-1fca-4a32-96ce-451d1a00fdac/ENCFF052VQG.fastq.gz			
ENCFF001CPI	fastq	fastq		reads		ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		1	1_1	36		single-ended					160930620	John Stamatoyannopoulos, UW	a6a02859bc4c2829bac3188eca994c7f		https://www.encodeproject.org/files/ENCFF001CPI/@@download/ENCFF001CPI.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/930d87fd-b03c-44dd-8b40-cf7d4013c20e/ENCFF001CPI.fastq.gz	low read depth		
ENCFF001CQF	fastq	fastq		reads		ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		2	2_1	36		single-ended					1488837525	John Stamatoyannopoulos, UW	117b9e300e0492d69d6812c8f03ef873		https://www.encodeproject.org/files/ENCFF001CQF/@@download/ENCFF001CQF.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/ba00587b-2445-4928-a7d5-703306f4d988/ENCFF001CQF.fastq.gz	low read depth		
ENCFF001CQG	fastq	fastq		reads		ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		2	2_1	36		single-ended					209852907	John Stamatoyannopoulos, UW	de142f63c83cae08cbb6ffdfedadad00		https://www.encodeproject.org/files/ENCFF001CQG/@@download/ENCFF001CQG.fastq.gz		Illumina Genome Analyzer I		released	s3://encode-public/2011/1/11/f82888a2-76f2-453f-8020-b9df2e34710f/ENCFF001CQG.fastq.gz	low read depth		
ENCFF566GSP	fastq	fastq		reads		ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		1	1_1	36		single-ended					6790469072	John Stamatoyannopoulos, UW	0ea9313037daeb5cc11dc3c651be24d5		https://www.encodeproject.org/files/ENCFF566GSP/@@download/ENCFF566GSP.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/8a97362b-7ff8-4ba4-a21c-e4b6dfaaa8fc/ENCFF566GSP.fastq.gz	low read depth		
ENCFF122YDK	fastq	fastq		reads		ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		1	1_1	36		single-ended					7005576219	John Stamatoyannopoulos, UW	af6da1e2babe2877634e710f6779d6a0		https://www.encodeproject.org/files/ENCFF122YDK/@@download/ENCFF122YDK.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/e2fd1533-c2f6-400b-8d67-6c2a6a2bc448/ENCFF122YDK.fastq.gz	low read depth		
ENCFF001COP	fastq	fastq		reads		ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1	36		single-ended					2586441946	John Stamatoyannopoulos, UW	a2365605069ff810efc2b160944dcd9e		https://www.encodeproject.org/files/ENCFF001COP/@@download/ENCFF001COP.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/e7fe7a68-97e6-4888-8f7a-64575e050288/ENCFF001COP.fastq.gz	low read depth		
ENCFF001COQ	fastq	fastq		reads		ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1	36		single-ended					2110270293	John Stamatoyannopoulos, UW	5071ebc4a27e668d8ae7a8361cc74040		https://www.encodeproject.org/files/ENCFF001COQ/@@download/ENCFF001COQ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/0343361e-8995-4c15-b191-03d520a0962d/ENCFF001COQ.fastq.gz	low read depth		
ENCFF002DWQ	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	1	/files/ENCFF002DWR/			171040463	John Stamatoyannopoulos, UW	d1f8634afd65b8554239ffdff90536a9		https://www.encodeproject.org/files/ENCFF002DWQ/@@download/ENCFF002DWQ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/7ff15dba-7abb-4bcf-b6cc-80f6986f5728/ENCFF002DWQ.fastq.gz	low spot score		
ENCFF002DWS	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_1	36		single-ended					2598119773	John Stamatoyannopoulos, UW	7a3bcbaa74bf16b55f3224930bb270f4		https://www.encodeproject.org/files/ENCFF002DWS/@@download/ENCFF002DWS.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/d00cf7ff-1390-4865-be5f-16cb0db83a90/ENCFF002DWS.fastq.gz	low spot score		
ENCFF002DWT	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	1	/files/ENCFF002DWU/			4271117618	John Stamatoyannopoulos, UW	120725c10bf76d2090e43f75cb99a3ae		https://www.encodeproject.org/files/ENCFF002DWT/@@download/ENCFF002DWT.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/e31d60d2-cbfa-4e5e-9aab-e3258871b7fc/ENCFF002DWT.fastq.gz	low spot score		
ENCFF002DWV	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	1	/files/ENCFF002DWX/			5905465551	John Stamatoyannopoulos, UW	b47e905aa7ab938cc3d2c2db456713cd		https://www.encodeproject.org/files/ENCFF002DWV/@@download/ENCFF002DWV.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/04/5e7d9e95-f900-4a72-bec7-ec79986530cc/ENCFF002DWV.fastq.gz	low spot score		
ENCFF002DWW	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_1	36		single-ended					339434360	John Stamatoyannopoulos, UW	7407ad29f91c2b1ef91dc5009e5d67dd		https://www.encodeproject.org/files/ENCFF002DWW/@@download/ENCFF002DWW.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/04/f9f132b6-54a9-467f-bbc8-fdccafc3116d/ENCFF002DWW.fastq.gz	low spot score		
ENCFF002DWR	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	2	/files/ENCFF002DWQ/			174136690	John Stamatoyannopoulos, UW	7382693bf74940b6a3071e68653b5534		https://www.encodeproject.org/files/ENCFF002DWR/@@download/ENCFF002DWR.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/c681d9e6-084b-43ef-8626-5e438eb18405/ENCFF002DWR.fastq.gz	low spot score		
ENCFF002DWU	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	2	/files/ENCFF002DWT/			4374956537	John Stamatoyannopoulos, UW	66ea4f0274ea441ffa18c42b4df8d99f		https://www.encodeproject.org/files/ENCFF002DWU/@@download/ENCFF002DWU.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/04/6adc90e9-85c6-4749-980d-9ebec4a4ab8a/ENCFF002DWU.fastq.gz	low spot score		
ENCFF002DWX	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	2	/files/ENCFF002DWV/			6099043616	John Stamatoyannopoulos, UW	d2cab1ddb758f5e6da8cedb4a1d17205		https://www.encodeproject.org/files/ENCFF002DWX/@@download/ENCFF002DWX.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/04/a50f502c-5ffb-4676-a4aa-734d2d3efbe7/ENCFF002DWX.fastq.gz	low spot score		
ENCFF680RZJ	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				2	2_1	36		paired-ended	2	/files/ENCFF467FQB/			3306086704	John Stamatoyannopoulos, UW	f1d14e7ecde8842a523ae26e52aa0d45		https://www.encodeproject.org/files/ENCFF680RZJ/@@download/ENCFF680RZJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/05/ee22c1b3-a5c1-476b-a412-4e7ac2d9a04d/ENCFF680RZJ.fastq.gz	low spot score		
ENCFF467FQB	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				2	2_1	36		paired-ended	1	/files/ENCFF680RZJ/			3267031018	John Stamatoyannopoulos, UW	a82f164f1653d573f7f0a6fed5b2e384		https://www.encodeproject.org/files/ENCFF467FQB/@@download/ENCFF467FQB.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/05/44ca5dd8-6e84-4262-9264-eb2d48a08b3b/ENCFF467FQB.fastq.gz	low spot score		
ENCFF002DVW	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				2	2_1	36		paired-ended	2	/files/ENCFF002DVV/			611961099	John Stamatoyannopoulos, UW	bddbd7b6d15db8d0e4cecb59d63d8ecc		https://www.encodeproject.org/files/ENCFF002DVW/@@download/ENCFF002DVW.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/83cff017-5789-4d00-9015-ada0c06a4309/ENCFF002DVW.fastq.gz	low spot score		
ENCFF002DVV	fastq	fastq		reads		ENCSR503HIB	DNase-seq	UBERON:0002129	cerebellar cortex	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				2	2_1	36		paired-ended	1	/files/ENCFF002DVW/			588270239	John Stamatoyannopoulos, UW	32d5c9f8ffada87f6c77e0541b44bd62		https://www.encodeproject.org/files/ENCFF002DVV/@@download/ENCFF002DVV.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/9e7f8df1-7c50-4ffe-a890-3133256d8af0/ENCFF002DVV.fastq.gz	low spot score		
ENCFF001EIW	fastq	fastq		reads		ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA						2012-07-23	ENCODE		see document		1	1_1	36		single-ended					168605327	John Stamatoyannopoulos, UW	d3404d65a5f3ee9b4bfd9fa2c0b5949e		https://www.encodeproject.org/files/ENCFF001EIW/@@download/ENCFF001EIW.fastq.gz		Illumina Genome Analyzer I		released	s3://encode-public/2011/01/11/fc807709-832f-4eac-b806-9739d52de06c/ENCFF001EIW.fastq.gz	low read depth, low spot score		extremely low spot score
ENCFF001EJR	fastq	fastq		reads		ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA						2012-07-23	ENCODE		see document		2	2_1	36		single-ended					1108038804	John Stamatoyannopoulos, UW	0e7f2c8683e7e77e5ac284c01b30e200		https://www.encodeproject.org/files/ENCFF001EJR/@@download/ENCFF001EJR.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/dab590d0-ada7-4b89-af14-5e7c19fe76d6/ENCFF001EJR.fastq.gz	low read depth, low spot score		extremely low spot score
ENCFF001EIX	fastq	fastq		reads		ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA						2012-07-23	ENCODE		see document		1	1_1	36		single-ended					2864396357	John Stamatoyannopoulos, UW	b7744420102bf2806acdaffe4e08d709		https://www.encodeproject.org/files/ENCFF001EIX/@@download/ENCFF001EIX.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2011/1/11/9ff7ffb7-7229-48df-9372-f63c52f9be75/ENCFF001EIX.fastq.gz	low read depth, low spot score		extremely low spot score
ENCFF001CWK	fastq	fastq		reads		ENCSR000EMX	DNase-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens	Activin A, Fibroblast growth factor 2, Bone morphogenetic protein 4	6 ng/mL, 10 ng/mL, 5 ng/mL	2 day								DNA						2012-03-06	ENCODE		see document		1	1_1	36		single-ended					1141911617	John Stamatoyannopoulos, UW	e05347323f4969fbe063714520568c2f		https://www.encodeproject.org/files/ENCFF001CWK/@@download/ENCFF001CWK.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/966d77a9-738e-451e-8856-5fe1ec3fec86/ENCFF001CWK.fastq.gz	low read depth, low spot score		
ENCFF254JEW	fastq	fastq		reads		ENCSR829MXU	DNase-seq	UBERON:0000988	pons	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		single-ended					436531538	John Stamatoyannopoulos, UW	9b0b33da54b8c3a153c0f8b2eb80f78e	SRA:SRR5048820	https://www.encodeproject.org/files/ENCFF254JEW/@@download/ENCFF254JEW.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/03/28/99a2e843-7175-42e9-b06d-138c9055e04c/ENCFF254JEW.fastq.gz	low spot score		
ENCFF043WCU	fastq	fastq		reads		ENCSR829MXU	DNase-seq	UBERON:0000988	pons	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_2	36		paired-ended	1	/files/ENCFF140MGC/			7341896163	John Stamatoyannopoulos, UW	e55c3f9fda182278fe3ea09285aee49e	SRA:SRR5048821	https://www.encodeproject.org/files/ENCFF043WCU/@@download/ENCFF043WCU.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/03/28/41109a6d-4721-4fe3-b67b-6477f6f89971/ENCFF043WCU.fastq.gz	low spot score		
ENCFF980CUU	fastq	fastq		reads		ENCSR829MXU	DNase-seq	UBERON:0000988	pons	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_2	36		paired-ended	2	/files/ENCFF163WTN/			145149827	John Stamatoyannopoulos, UW	d35f3a54d44d896ee0e6092d14950d04	SRA:SRR5048824	https://www.encodeproject.org/files/ENCFF980CUU/@@download/ENCFF980CUU.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/03/28/03ac5321-41e7-4ab0-b375-d8435ce6cd2b/ENCFF980CUU.fastq.gz	low spot score		
ENCFF360APD	fastq	fastq		reads		ENCSR829MXU	DNase-seq	UBERON:0000988	pons	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		single-ended					609845255	John Stamatoyannopoulos, UW	a237dcc53f10b9d9af8e23ce78500ab3	SRA:SRR5048822	https://www.encodeproject.org/files/ENCFF360APD/@@download/ENCFF360APD.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/03/28/e1cdd367-2acb-437d-892d-65c22be9ef73/ENCFF360APD.fastq.gz	low spot score		
ENCFF174WFE	fastq	fastq		reads		ENCSR829MXU	DNase-seq	UBERON:0000988	pons	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		single-ended					670570972	John Stamatoyannopoulos, UW	afa05d80e3d68226e68489bbb12785e3	SRA:SRR5048823	https://www.encodeproject.org/files/ENCFF174WFE/@@download/ENCFF174WFE.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/03/28/86231e61-3425-4861-a560-d1975aeb7700/ENCFF174WFE.fastq.gz	low spot score		
