File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF032GVC	bam	bam		alignments	GRCh38	ENCSR053SGP	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-10-08	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF699TAM/, /files/ENCFF356LFX/, /files/ENCFF831SBE/, /files/ENCFF199CJV/, /files/ENCFF494LVW/, /files/ENCFF601QHL/, /files/ENCFF081EVS/, /files/ENCFF858VIZ/, /files/ENCFF299IGM/, /files/ENCFF292TEK/, /files/ENCFF988RIF/, /files/ENCFF547MNK/, /files/ENCFF304XEX/, /files/ENCFF236XDP/, /files/ENCFF761IHK/, /files/ENCFF448CXQ/, /files/ENCFF537UUP/, /files/ENCFF140XLU/, /files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF658UBM/, /files/ENCFF493CCB/	5826165167	ENCODE Processing Pipeline	c282cece20a4cda0345700bc275a1d90		https://www.encodeproject.org/files/ENCFF032GVC/@@download/ENCFF032GVC.bam				released	s3://encode-public/2020/08/06/d6aef265-e281-4ca9-9299-8ef5dedebb07/ENCFF032GVC.bam	moderate library complexity		
ENCFF080OCI	bam	bam		unfiltered alignments	GRCh38	ENCSR053SGP	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-10-08	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF292TEK/, /files/ENCFF199CJV/, /files/ENCFF988RIF/, /files/ENCFF494LVW/, /files/ENCFF547MNK/, /files/ENCFF236XDP/, /files/ENCFF448CXQ/, /files/ENCFF537UUP/, /files/ENCFF858VIZ/, /files/ENCFF601QHL/, /files/ENCFF081EVS/, /files/ENCFF299IGM/, /files/ENCFF110MCL/, /files/ENCFF699TAM/, /files/ENCFF658UBM/, /files/ENCFF761IHK/, /files/ENCFF831SBE/	27013401402	ENCODE Processing Pipeline	ab976488dd16636bc3279e2808395bab		https://www.encodeproject.org/files/ENCFF080OCI/@@download/ENCFF080OCI.bam				released	s3://encode-public/2020/08/06/5d03fb04-986e-45d1-9ff0-aa8b449eeecd/ENCFF080OCI.bam	moderate library complexity		
ENCFF442KUT	bam	bam		unfiltered alignments	GRCh38	ENCSR563ZNI	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF990TUC/, /files/ENCFF778GNR/, /files/ENCFF110MCL/, /files/ENCFF225LKL/, /files/ENCFF513FQK/, /files/ENCFF874AJU/, /files/ENCFF840NNW/, /files/ENCFF854KQB/, /files/ENCFF647VOE/, /files/ENCFF682STB/, /files/ENCFF927DSK/, /files/ENCFF528ANT/, /files/ENCFF964TEU/, /files/ENCFF960OVK/, /files/ENCFF912ETJ/, /files/ENCFF578KEL/, /files/ENCFF973OOO/	38050453494	ENCODE Processing Pipeline	20e99193c8ed09e4e1a427add227c08b		https://www.encodeproject.org/files/ENCFF442KUT/@@download/ENCFF442KUT.bam				released	s3://encode-public/2020/07/24/3cfba4ea-2095-4157-a29f-d109727e5d12/ENCFF442KUT.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF535ICX	bam	bam		alignments	GRCh38	ENCSR563ZNI	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF647VOE/, /files/ENCFF212UAV/, /files/ENCFF528ANT/, /files/ENCFF964TEU/, /files/ENCFF304XEX/, /files/ENCFF990TUC/, /files/ENCFF140XLU/, /files/ENCFF110MCL/, /files/ENCFF356LFX/, /files/ENCFF513FQK/, /files/ENCFF840NNW/, /files/ENCFF854KQB/, /files/ENCFF682STB/, /files/ENCFF493CCB/, /files/ENCFF912ETJ/, /files/ENCFF225LKL/, /files/ENCFF960OVK/, /files/ENCFF973OOO/, /files/ENCFF778GNR/, /files/ENCFF874AJU/, /files/ENCFF927DSK/, /files/ENCFF578KEL/	8486471886	ENCODE Processing Pipeline	b5e30f94b9b91a24f7a4fa56f0cf6efc		https://www.encodeproject.org/files/ENCFF535ICX/@@download/ENCFF535ICX.bam				released	s3://encode-public/2020/07/24/0e780508-e1dc-45db-8310-3a14e3872400/ENCFF535ICX.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF294ZCT	bam	bam		alignments	GRCh38	ENCSR078EBD	ATAC-seq	UBERON:0002106	spleen	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1							/files/ENCFF391IHY/, /files/ENCFF726YQA/	5427510068	Anshul Kundaje, Stanford	3c3d6b9df827ab0aedc0a6ee83f5e44c		https://www.encodeproject.org/files/ENCFF294ZCT/@@download/ENCFF294ZCT.bam				released	s3://encode-public/2016/12/22/cd2a25da-44d7-485b-9d52-186025188364/ENCFF294ZCT.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF582BYS	bam	bam		unfiltered alignments	GRCh38	ENCSR078EBD	ATAC-seq	UBERON:0002106	spleen	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF726YQA/, /files/ENCFF110MCL/, /files/ENCFF391IHY/	12200000774	ENCODE Processing Pipeline	c1c5ce83fda484a7d89bac8f58038c05		https://www.encodeproject.org/files/ENCFF582BYS/@@download/ENCFF582BYS.bam				released	s3://encode-public/2020/08/20/5371b9de-0e97-45a0-932e-f6e5ebba5f4a/ENCFF582BYS.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF688AAU	bam	bam		alignments	GRCh38	ENCSR078EBD	ATAC-seq	UBERON:0002106	spleen	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF391IHY/, /files/ENCFF726YQA/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF140XLU/, /files/ENCFF493CCB/	4373031921	ENCODE Processing Pipeline	b73b8a00afc5a079ad08b68695f7dd58		https://www.encodeproject.org/files/ENCFF688AAU/@@download/ENCFF688AAU.bam				released	s3://encode-public/2020/08/20/91e6443d-d866-45ce-82fe-aadab0566e06/ENCFF688AAU.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF778VJL	bam	bam		alignments	GRCh38	ENCSR086OGH	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1							/files/ENCFF591BAY/, /files/ENCFF332SCG/	6014216214	Anshul Kundaje, Stanford	4f04671a6fc6aaf7a1f52ce381e0bbc6		https://www.encodeproject.org/files/ENCFF778VJL/@@download/ENCFF778VJL.bam				released	s3://encode-public/2016/12/22/d18a1e9c-ef63-4d63-9a7c-cb8836d02f39/ENCFF778VJL.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF353IBC	bam	bam		unfiltered alignments	GRCh38	ENCSR086OGH	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF332SCG/, /files/ENCFF110MCL/, /files/ENCFF591BAY/	13596886273	ENCODE Processing Pipeline	37a027296ec2495f6edf588815ad0a67		https://www.encodeproject.org/files/ENCFF353IBC/@@download/ENCFF353IBC.bam				released	s3://encode-public/2020/08/08/90c92d7d-17ed-4350-922a-8050ac2f229f/ENCFF353IBC.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF392JCQ	bam	bam		alignments	GRCh38	ENCSR086OGH	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF493CCB/, /files/ENCFF140XLU/, /files/ENCFF110MCL/, /files/ENCFF212UAV/, /files/ENCFF332SCG/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF591BAY/	5182321459	ENCODE Processing Pipeline	0aa27f9646019b1505c210f094b66913		https://www.encodeproject.org/files/ENCFF392JCQ/@@download/ENCFF392JCQ.bam				released	s3://encode-public/2020/08/08/1abf9a27-3c50-4fcd-9d14-ac058dea4859/ENCFF392JCQ.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF984OPE	bam	bam		alignments	GRCh38	ENCSR344ZTM	ATAC-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1, 1_2							/files/ENCFF721JZG/, /files/ENCFF566LXM/, /files/ENCFF038BYR/, /files/ENCFF141NYG/	3267460870	Anshul Kundaje, Stanford	064654c02f01536ef980f1752007d9a6		https://www.encodeproject.org/files/ENCFF984OPE/@@download/ENCFF984OPE.bam				released	s3://encode-public/2017/04/01/e3bec162-4b03-4f27-9352-ce0e61acf62f/ENCFF984OPE.bam		low FRiP score, insufficient read depth, insufficient number of reproducible peaks	
ENCFF709FOZ	bam	bam		unfiltered alignments	GRCh38	ENCSR344ZTM	ATAC-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1, 1_2		101					/files/ENCFF110MCL/, /files/ENCFF566LXM/, /files/ENCFF141NYG/, /files/ENCFF038BYR/, /files/ENCFF721JZG/	7481226666	ENCODE Processing Pipeline	e5172459433c282384639fa1e6c3aa29		https://www.encodeproject.org/files/ENCFF709FOZ/@@download/ENCFF709FOZ.bam				released	s3://encode-public/2020/08/08/36de82d7-3577-4224-acd2-4b83d8a3beb1/ENCFF709FOZ.bam		low FRiP score, insufficient read depth, insufficient number of reproducible peaks	
ENCFF876VEF	bam	bam		alignments	GRCh38	ENCSR344ZTM	ATAC-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1, 1_2		101					/files/ENCFF304XEX/, /files/ENCFF356LFX/, /files/ENCFF110MCL/, /files/ENCFF566LXM/, /files/ENCFF141NYG/, /files/ENCFF721JZG/, /files/ENCFF038BYR/, /files/ENCFF140XLU/, /files/ENCFF212UAV/, /files/ENCFF493CCB/	3396635458	ENCODE Processing Pipeline	07517b652e2e4be5aae91c3a28f1a8b5		https://www.encodeproject.org/files/ENCFF876VEF/@@download/ENCFF876VEF.bam				released	s3://encode-public/2020/08/08/038f9bf1-dac6-4061-8093-634ef1a27058/ENCFF876VEF.bam		low FRiP score, insufficient read depth, insufficient number of reproducible peaks	
ENCFF575DZP	bam	bam		unfiltered alignments	GRCh38	ENCSR120MOY	ATAC-seq	UBERON:0001322	sciatic nerve	tissue	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF408GVK/, /files/ENCFF593IXV/, /files/ENCFF998KQQ/, /files/ENCFF748FJB/, /files/ENCFF790GIU/, /files/ENCFF277YFL/, /files/ENCFF010BBC/, /files/ENCFF282BZA/, /files/ENCFF865WTE/, /files/ENCFF110MCL/, /files/ENCFF590OFH/, /files/ENCFF272YIY/, /files/ENCFF972NVG/, /files/ENCFF151DCD/, /files/ENCFF709OWM/, /files/ENCFF375SRS/, /files/ENCFF405ULF/	19963952070	ENCODE Processing Pipeline	cdf13cdfb4b6fe5fd1d9cee9cdf84b5a		https://www.encodeproject.org/files/ENCFF575DZP/@@download/ENCFF575DZP.bam				released	s3://encode-public/2020/07/30/1324abe1-d8ea-4a87-8c93-6781178d7223/ENCFF575DZP.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF589GTS	bam	bam		alignments	GRCh38	ENCSR120MOY	ATAC-seq	UBERON:0001322	sciatic nerve	tissue	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF408GVK/, /files/ENCFF010BBC/, /files/ENCFF272YIY/, /files/ENCFF151DCD/, /files/ENCFF972NVG/, /files/ENCFF593IXV/, /files/ENCFF998KQQ/, /files/ENCFF212UAV/, /files/ENCFF304XEX/, /files/ENCFF709OWM/, /files/ENCFF748FJB/, /files/ENCFF277YFL/, /files/ENCFF865WTE/, /files/ENCFF590OFH/, /files/ENCFF405ULF/, /files/ENCFF140XLU/, /files/ENCFF790GIU/, /files/ENCFF493CCB/, /files/ENCFF282BZA/, /files/ENCFF110MCL/, /files/ENCFF375SRS/, /files/ENCFF356LFX/	9515191960	ENCODE Processing Pipeline	4e2a8e8df42a2acc9e7c57b07fdf5ad0		https://www.encodeproject.org/files/ENCFF589GTS/@@download/ENCFF589GTS.bam				released	s3://encode-public/2020/07/30/e9e50f2d-1145-4532-9430-2f605ae75588/ENCFF589GTS.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF310VHO	bam	bam		alignments	GRCh38	ENCSR851EBF	ATAC-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-10-31	ENCODE			150-250	1	1_1							/files/ENCFF766IGD/, /files/ENCFF075UOA/	2081453094	Anshul Kundaje, Stanford	6c960647126d67597cdda307a035a76e		https://www.encodeproject.org/files/ENCFF310VHO/@@download/ENCFF310VHO.bam				released	s3://encode-public/2016/12/22/d172e67d-65e5-4521-bf62-1cd567b93c09/ENCFF310VHO.bam	mild to moderate bottlenecking, moderate library complexity	low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF681BBH	bam	bam		alignments	GRCh38	ENCSR851EBF	ATAC-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-10-31	ENCODE			150-250	1	1_1		101					/files/ENCFF140XLU/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF110MCL/, /files/ENCFF212UAV/, /files/ENCFF493CCB/, /files/ENCFF766IGD/, /files/ENCFF075UOA/	1595123358	ENCODE Processing Pipeline	5c455b1a99945963e4507f1b31ea4151		https://www.encodeproject.org/files/ENCFF681BBH/@@download/ENCFF681BBH.bam				released	s3://encode-public/2020/08/08/573499d6-ad22-4543-bb13-1f784b76bbd9/ENCFF681BBH.bam	mild to moderate bottlenecking, moderate library complexity	low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF127TBW	bam	bam		unfiltered alignments	GRCh38	ENCSR851EBF	ATAC-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-10-31	ENCODE			150-250	1	1_1		101					/files/ENCFF766IGD/, /files/ENCFF075UOA/, /files/ENCFF110MCL/	6116030004	ENCODE Processing Pipeline	ffec851c26a34e0d470b438094f9a603		https://www.encodeproject.org/files/ENCFF127TBW/@@download/ENCFF127TBW.bam				released	s3://encode-public/2020/08/08/69bfdb32-4b5e-4f48-98c5-2dc1024690bf/ENCFF127TBW.bam	mild to moderate bottlenecking, moderate library complexity	low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF374OSU	bam	bam		alignments	GRCh38	ENCSR414DVK	ATAC-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-03-09	ENCODE			150-250	1	1_1							/files/ENCFF547CYZ/, /files/ENCFF524RSU/	1739581090	Anshul Kundaje, Stanford	d68829a9f2c2a0f4e9012b77a5816415		https://www.encodeproject.org/files/ENCFF374OSU/@@download/ENCFF374OSU.bam				released	s3://encode-public/2017/06/01/ef247513-49d3-4649-ae3d-dfe75356b0dd/ENCFF374OSU.bam		low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF098RIT	bam	bam		unfiltered alignments	GRCh38	ENCSR414DVK	ATAC-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-03-09	ENCODE			150-250	1	1_1		101					/files/ENCFF110MCL/, /files/ENCFF524RSU/, /files/ENCFF547CYZ/	8025533976	ENCODE Processing Pipeline	4c25819cfd6fbfa7becfdf7e49a1e529		https://www.encodeproject.org/files/ENCFF098RIT/@@download/ENCFF098RIT.bam				released	s3://encode-public/2020/08/08/ad734921-6a08-4809-9503-1e7da8c881ef/ENCFF098RIT.bam		low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF972NEM	bam	bam		alignments	GRCh38	ENCSR414DVK	ATAC-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-03-09	ENCODE			150-250	1	1_1		101					/files/ENCFF140XLU/, /files/ENCFF493CCB/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF110MCL/, /files/ENCFF524RSU/, /files/ENCFF212UAV/, /files/ENCFF547CYZ/	1578414056	ENCODE Processing Pipeline	d0ce1185e0b84f46e4c077459712e620		https://www.encodeproject.org/files/ENCFF972NEM/@@download/ENCFF972NEM.bam				released	s3://encode-public/2020/08/08/d3b71840-a0a6-4aab-b2a2-7b60d179707d/ENCFF972NEM.bam		low FRiP score, insufficient number of reproducible peaks	extremely low read depth
ENCFF815ABY	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		99					/files/ENCFF095PJX/, /files/ENCFF711IDE/, /files/ENCFF110MCL/, /files/ENCFF063GWP/, /files/ENCFF759NXZ/, /files/ENCFF453JCV/, /files/ENCFF318JAY/, /files/ENCFF850AYG/, /files/ENCFF525KYE/	16661913029	ENCODE Processing Pipeline	fe039780d24a4d7560e4847316f4ea59		https://www.encodeproject.org/files/ENCFF815ABY/@@download/ENCFF815ABY.bam				released	s3://encode-public/2020/07/23/9c6fca47-02ac-4507-9e64-b51bbd106f3e/ENCFF815ABY.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF691PRG	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		99					/files/ENCFF733YOH/, /files/ENCFF110MCL/, /files/ENCFF948NNH/, /files/ENCFF587MZS/, /files/ENCFF937WNE/, /files/ENCFF930HSV/, /files/ENCFF661MZA/, /files/ENCFF181DBZ/, /files/ENCFF470FPF/	13366557611	ENCODE Processing Pipeline	68659a3eb55533d551c55260147f8b32		https://www.encodeproject.org/files/ENCFF691PRG/@@download/ENCFF691PRG.bam				released	s3://encode-public/2020/07/23/760443d4-94ca-47ed-aeee-cf753e8b1302/ENCFF691PRG.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF726MIS	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		99					/files/ENCFF110MCL/, /files/ENCFF747WKN/, /files/ENCFF856KEW/, /files/ENCFF620NLF/, /files/ENCFF670PJU/, /files/ENCFF225QOQ/, /files/ENCFF452AYO/, /files/ENCFF853XDP/, /files/ENCFF847GGY/	16386199886	ENCODE Processing Pipeline	f3fb8d9ce857de94ec623ee9f2414013		https://www.encodeproject.org/files/ENCFF726MIS/@@download/ENCFF726MIS.bam				released	s3://encode-public/2020/07/23/b259f42d-2aad-464a-8c87-98ab31a5929b/ENCFF726MIS.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF468BIU	bam	bam		alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		99					/files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF856KEW/, /files/ENCFF747WKN/, /files/ENCFF620NLF/, /files/ENCFF493CCB/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF670PJU/, /files/ENCFF225QOQ/, /files/ENCFF452AYO/, /files/ENCFF853XDP/, /files/ENCFF847GGY/, /files/ENCFF140XLU/	8425033033	ENCODE Processing Pipeline	302e867ea0db4e5807052fa9a344b491		https://www.encodeproject.org/files/ENCFF468BIU/@@download/ENCFF468BIU.bam				released	s3://encode-public/2020/07/23/de78890e-795c-42fe-a79e-54b0f1cb05b8/ENCFF468BIU.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF240YRV	bam	bam		alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		99					/files/ENCFF212UAV/, /files/ENCFF095PJX/, /files/ENCFF711IDE/, /files/ENCFF110MCL/, /files/ENCFF063GWP/, /files/ENCFF759NXZ/, /files/ENCFF453JCV/, /files/ENCFF493CCB/, /files/ENCFF318JAY/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF850AYG/, /files/ENCFF525KYE/, /files/ENCFF140XLU/	8378111501	ENCODE Processing Pipeline	e13813ced53740e8c5a83a1f87793544		https://www.encodeproject.org/files/ENCFF240YRV/@@download/ENCFF240YRV.bam				released	s3://encode-public/2020/07/23/d0a06876-85f4-4997-abe3-c2e252b68b85/ENCFF240YRV.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF680BJI	bam	bam		alignments	GRCh38	ENCSR637XSC	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		99					/files/ENCFF212UAV/, /files/ENCFF733YOH/, /files/ENCFF110MCL/, /files/ENCFF948NNH/, /files/ENCFF587MZS/, /files/ENCFF937WNE/, /files/ENCFF493CCB/, /files/ENCFF930HSV/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF661MZA/, /files/ENCFF181DBZ/, /files/ENCFF470FPF/, /files/ENCFF140XLU/	7042299653	ENCODE Processing Pipeline	7c0dda5172d5ae1180fb4787c3845e10		https://www.encodeproject.org/files/ENCFF680BJI/@@download/ENCFF680BJI.bam				released	s3://encode-public/2020/07/23/fff7df5c-d8dd-4f31-be82-69928e648f50/ENCFF680BJI.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF048IOT	bam	bam		alignments	GRCh38	ENCSR210NKB	ATAC-seq	UBERON:0000473	testis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1							/files/ENCFF256FOG/, /files/ENCFF357PYB/	4205988145	Anshul Kundaje, Stanford	1bc751e2e0af55e93e7970beaa5b240d		https://www.encodeproject.org/files/ENCFF048IOT/@@download/ENCFF048IOT.bam				released	s3://encode-public/2017/02/09/f0652fd1-bd48-4109-b916-16055dcb149c/ENCFF048IOT.bam		low FRiP score, insufficient number of reproducible peaks	
ENCFF543YVC	bam	bam		unfiltered alignments	GRCh38	ENCSR210NKB	ATAC-seq	UBERON:0000473	testis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1		101					/files/ENCFF357PYB/, /files/ENCFF110MCL/, /files/ENCFF256FOG/	9271779336	ENCODE Processing Pipeline	232bb566bfebb98740cdacd962a7add6		https://www.encodeproject.org/files/ENCFF543YVC/@@download/ENCFF543YVC.bam				released	s3://encode-public/2020/08/08/9dd55fad-6ae4-44bb-aabb-ffc5dc9940b7/ENCFF543YVC.bam		low FRiP score, insufficient number of reproducible peaks	
ENCFF202BNT	bam	bam		alignments	GRCh38	ENCSR210NKB	ATAC-seq	UBERON:0000473	testis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1		101					/files/ENCFF212UAV/, /files/ENCFF140XLU/, /files/ENCFF493CCB/, /files/ENCFF357PYB/, /files/ENCFF110MCL/, /files/ENCFF356LFX/, /files/ENCFF304XEX/, /files/ENCFF256FOG/	3544394791	ENCODE Processing Pipeline	6c513c62e3ef915a8fba0d6fc0a63bdf		https://www.encodeproject.org/files/ENCFF202BNT/@@download/ENCFF202BNT.bam				released	s3://encode-public/2020/08/08/a8ed77de-290d-4e0a-8c90-00656536240c/ENCFF202BNT.bam		low FRiP score, insufficient number of reproducible peaks	
ENCFF057BDC	bam	bam		alignments	GRCh38	ENCSR245LNF	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day								DNA						2017-10-10	GGR				2	2_1, 2_2, 2_3, 2_4, 2_5		76					/files/ENCFF304XEX/, /files/ENCFF212UAV/, /files/ENCFF351LRE/, /files/ENCFF247VZG/, /files/ENCFF110MCL/, /files/ENCFF092IJN/, /files/ENCFF396BSZ/, /files/ENCFF154KNN/, /files/ENCFF565CVN/, /files/ENCFF738DHW/, /files/ENCFF829SBE/, /files/ENCFF356LFX/, /files/ENCFF493CCB/, /files/ENCFF140XLU/, /files/ENCFF803XRX/, /files/ENCFF709FLO/	6365217414	ENCODE Processing Pipeline	72040d354c918f4adfcb96e75207999c		https://www.encodeproject.org/files/ENCFF057BDC/@@download/ENCFF057BDC.bam				released	s3://encode-public/2020/09/23/cfc24eba-45cc-4ade-a17f-de71450a78b4/ENCFF057BDC.bam			
ENCFF205KDV	bam	bam		alignments	GRCh38	ENCSR245LNF	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day								DNA						2017-10-10	GGR				2	2_1, 2_2, 2_3, 2_4, 2_5							/files/ENCFF351LRE/, /files/ENCFF709FLO/, /files/ENCFF154KNN/, /files/ENCFF565CVN/, /files/ENCFF247VZG/, /files/ENCFF803XRX/, /files/ENCFF396BSZ/, /files/ENCFF829SBE/, /files/ENCFF092IJN/, /files/ENCFF738DHW/	7231284840	Anshul Kundaje, Stanford	215e214faa8ac78b554bf2a1028c80b3		https://www.encodeproject.org/files/ENCFF205KDV/@@download/ENCFF205KDV.bam				released	s3://encode-public/2017/04/01/2dffe399-643d-4341-8535-d65b7f9f8f6e/ENCFF205KDV.bam			
ENCFF479UTZ	bam	bam		alignments	GRCh38	ENCSR245LNF	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day								DNA						2017-10-10	GGR				1	1_1, 1_2, 1_3, 1_4, 1_5							/files/ENCFF016WGG/, /files/ENCFF954UEC/, /files/ENCFF361CBZ/, /files/ENCFF294HDC/, /files/ENCFF728RJV/, /files/ENCFF682VWZ/, /files/ENCFF792EKC/, /files/ENCFF498RTW/, /files/ENCFF354TGE/, /files/ENCFF218HFA/	5956231238	Anshul Kundaje, Stanford	e25db3067421be770ae3e7ee7bcfbff0		https://www.encodeproject.org/files/ENCFF479UTZ/@@download/ENCFF479UTZ.bam				released	s3://encode-public/2017/04/01/902de167-8c17-4b49-8d69-33863a52c5b2/ENCFF479UTZ.bam			
