File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF424LMQ	bam	bam		alignments	hg19	ENCSR597BWL	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF570KZO/, /files/ENCFF807MUK/	1699773295	ENCODE Processing Pipeline	fd1c459f1494e420cb20e4d1c38cc529		https://www.encodeproject.org/files/ENCFF424LMQ/@@download/ENCFF424LMQ.bam				released	s3://encode-public/2016/10/26/9798a87a-13bf-4e3c-93c4-321007ca51cb/ENCFF424LMQ.bam	low read depth		
ENCFF812MXU	bam	bam		unfiltered alignments	GRCh38	ENCSR597BWL	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF110MCL/, /files/ENCFF570KZO/	2045390917	ENCODE Processing Pipeline	7a9bcabd38f4f03050d051e3deb50e4f		https://www.encodeproject.org/files/ENCFF812MXU/@@download/ENCFF812MXU.bam				released	s3://encode-public/2020/09/17/ccb876c9-0804-4e2f-8bae-c393c86a074e/ENCFF812MXU.bam	low read depth		
ENCFF455MBJ	bam	bam		unfiltered alignments	GRCh38	ENCSR597BWL	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	2	2_1		76					/files/ENCFF110MCL/, /files/ENCFF176GZS/	1237116123	ENCODE Processing Pipeline	138fb0e973bd3998688dd377c647ddda		https://www.encodeproject.org/files/ENCFF455MBJ/@@download/ENCFF455MBJ.bam				released	s3://encode-public/2020/09/17/bb9ab986-1504-45a0-948a-006268bf3d12/ENCFF455MBJ.bam	low read depth		
ENCFF758VBT	bam	bam		alignments	GRCh38	ENCSR597BWL	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF110MCL/, /files/ENCFF570KZO/	1736944564	ENCODE Processing Pipeline	8c103c970fec7e24bd3f1c41865253c8		https://www.encodeproject.org/files/ENCFF758VBT/@@download/ENCFF758VBT.bam				released	s3://encode-public/2020/09/17/c2ddfd13-d847-443f-b47e-ad74dd10683f/ENCFF758VBT.bam	low read depth		
ENCFF409XED	bam	bam		alignments	GRCh38	ENCSR597BWL	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	2	2_1		76					/files/ENCFF110MCL/, /files/ENCFF176GZS/	1079930610	ENCODE Processing Pipeline	c06a29556d2fcb5ea97ad424621ad0be		https://www.encodeproject.org/files/ENCFF409XED/@@download/ENCFF409XED.bam				released	s3://encode-public/2020/09/17/4d7ad723-c954-4263-b842-8cf50b0fcd57/ENCFF409XED.bam	low read depth		
ENCFF745NKF	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR492PXH	Histone ChIP-seq	UBERON:0000016	endocrine pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		83					/files/ENCFF643CGH/, /files/ENCFF559TIJ/	227975629	ENCODE Processing Pipeline	14b86a317205e5d0c83ff10fcdcf610b		https://www.encodeproject.org/files/ENCFF745NKF/@@download/ENCFF745NKF.bam				released	s3://encode-public/2017/11/09/d051682c-0236-4f7b-bf1b-06871a35d5e2/ENCFF745NKF.bam		insufficient read depth, control insufficient read depth	
ENCFF445IGF	bam	bam		redacted alignments	GRCh38	ENCSR492PXH	Histone ChIP-seq	UBERON:0000016	endocrine pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		83					/files/ENCFF643CGH/, /files/ENCFF559TIJ/	78934272	ENCODE Processing Pipeline	4f8066fe52f10b823ad39d3323ea2d2d		https://www.encodeproject.org/files/ENCFF445IGF/@@download/ENCFF445IGF.bam				released	s3://encode-public/2017/11/09/fce06b0b-d534-47f1-8388-ad445750e144/ENCFF445IGF.bam		insufficient read depth, control insufficient read depth	
ENCFF865ZNC	bam	bam		redacted unfiltered alignments	hg19	ENCSR492PXH	Histone ChIP-seq	UBERON:0000016	endocrine pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		83					/files/ENCFF807MUK/, /files/ENCFF559TIJ/	226864079	ENCODE Processing Pipeline	774cc059ad9f61fab786089e03836e2f		https://www.encodeproject.org/files/ENCFF865ZNC/@@download/ENCFF865ZNC.bam				released	s3://encode-public/2018/01/20/dc05b3f9-89ca-4185-af3f-2cb18f3e8cca/ENCFF865ZNC.bam		insufficient read depth, control insufficient read depth	
ENCFF120VLE	bam	bam		redacted alignments	hg19	ENCSR492PXH	Histone ChIP-seq	UBERON:0000016	endocrine pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		83					/files/ENCFF807MUK/, /files/ENCFF559TIJ/	78817885	ENCODE Processing Pipeline	7395960472047cadbc5a569f8d187bc2		https://www.encodeproject.org/files/ENCFF120VLE/@@download/ENCFF120VLE.bam				released	s3://encode-public/2018/01/20/31231517-2005-40e4-96c3-a75ec086cfe7/ENCFF120VLE.bam		insufficient read depth, control insufficient read depth	
ENCFF063CFG	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR016XBE	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF692FLN/, /files/ENCFF643CGH/, /files/ENCFF830NCL/	356896316	ENCODE Processing Pipeline	0bb3dd8415e8839ba67f2b70f082009f		https://www.encodeproject.org/files/ENCFF063CFG/@@download/ENCFF063CFG.bam				released	s3://encode-public/2018/01/23/3ec02269-fde8-4a85-b5c4-0d7ad09d6e32/ENCFF063CFG.bam	low read depth, low read length, inconsistent platforms		
ENCFF352KNV	bam	bam		redacted alignments	GRCh38	ENCSR016XBE	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF692FLN/, /files/ENCFF643CGH/, /files/ENCFF830NCL/	221901954	ENCODE Processing Pipeline	a2a6b7976f5f4cf60a8ee20700b1b11c		https://www.encodeproject.org/files/ENCFF352KNV/@@download/ENCFF352KNV.bam				released	s3://encode-public/2018/01/23/0ca4cf81-3ce1-4697-93b6-cbf7fa1de3ce/ENCFF352KNV.bam	low read depth, low read length, inconsistent platforms		
ENCFF465XYF	bam	bam		redacted alignments	hg19	ENCSR016XBE	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF692FLN/, /files/ENCFF807MUK/, /files/ENCFF830NCL/	222010637	ENCODE Processing Pipeline	be5df7de04eb3776b1cc8c92e24c786d		https://www.encodeproject.org/files/ENCFF465XYF/@@download/ENCFF465XYF.bam				released	s3://encode-public/2018/01/23/42b71343-45a6-4da4-911a-8c57d498b73a/ENCFF465XYF.bam	low read depth, low read length, inconsistent platforms		
ENCFF257FDV	bam	bam		redacted unfiltered alignments	hg19	ENCSR016XBE	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF692FLN/, /files/ENCFF807MUK/, /files/ENCFF830NCL/	355187403	ENCODE Processing Pipeline	d7618b2c73cd396cec1df7c71dcdcea4		https://www.encodeproject.org/files/ENCFF257FDV/@@download/ENCFF257FDV.bam				released	s3://encode-public/2018/01/23/43801819-a89e-4493-b669-c295585049ad/ENCFF257FDV.bam	low read depth, low read length, inconsistent platforms		
ENCFF224UMR	bam	bam		unfiltered alignments	GRCh38	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF859ZAC/, /files/ENCFF110MCL/	1121101385	ENCODE Processing Pipeline	d0a1d7ab3e16b28ba3a2b758eebe70f4		https://www.encodeproject.org/files/ENCFF224UMR/@@download/ENCFF224UMR.bam				released	s3://encode-public/2020/10/10/0da7d742-e7d0-4095-a268-7052d6660f0d/ENCFF224UMR.bam	low read depth, low read length		
ENCFF488DIF	bam	bam		unfiltered alignments	hg19	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF859ZAC/	1149382931	ENCODE Processing Pipeline	6136e5d5f31002af32eee67b3fba8254		https://www.encodeproject.org/files/ENCFF488DIF/@@download/ENCFF488DIF.bam				released	s3://encode-public/2016/12/19/e110b346-654c-4b0f-a459-20d4338517ef/ENCFF488DIF.bam	low read depth, low read length		
ENCFF615OUG	bam	bam		unfiltered alignments	GRCh38	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF859ZAC/	1154668957	ENCODE Processing Pipeline	f136c5e78b4fe2b93757767993725a7d		https://www.encodeproject.org/files/ENCFF615OUG/@@download/ENCFF615OUG.bam				released	s3://encode-public/2016/12/19/5556858d-7491-47f6-afbb-15fcb09a4d80/ENCFF615OUG.bam	low read depth, low read length		
ENCFF665GXM	bam	bam		alignments	hg19	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF859ZAC/	697270695	ENCODE Processing Pipeline	d5e6d6b4097282aad5ca78def85b0532		https://www.encodeproject.org/files/ENCFF665GXM/@@download/ENCFF665GXM.bam				released	s3://encode-public/2016/12/19/8f4e046f-db26-4f22-ad8d-e8af94d500be/ENCFF665GXM.bam	low read depth, low read length		
ENCFF861HMY	bam	bam		alignments	GRCh38	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF859ZAC/	696856382	ENCODE Processing Pipeline	53333852957a35da0fb61e4c2c198bbb		https://www.encodeproject.org/files/ENCFF861HMY/@@download/ENCFF861HMY.bam				released	s3://encode-public/2016/12/19/b142b5db-a934-44b3-bac0-38605cb92403/ENCFF861HMY.bam	low read depth, low read length		
ENCFF243URL	bam	bam		alignments	GRCh38	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF859ZAC/, /files/ENCFF110MCL/	764539444	ENCODE Processing Pipeline	d1ef927f4591a8954d84bb30e27a03a0		https://www.encodeproject.org/files/ENCFF243URL/@@download/ENCFF243URL.bam				released	s3://encode-public/2020/10/10/661b674d-6b8e-47b0-a5fb-b1c0b0c3d9d2/ENCFF243URL.bam	low read depth, low read length		
ENCFF842JRY	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR380KOO	Histone ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF537IOP/, /files/ENCFF298AGE/, /files/ENCFF643CGH/, /files/ENCFF184RUV/	356515946	ENCODE Processing Pipeline	497bca1160da648f6a7c43b3794d4d84		https://www.encodeproject.org/files/ENCFF842JRY/@@download/ENCFF842JRY.bam				released	s3://encode-public/2017/10/16/65ca1b61-d646-4ad5-a005-8556439b7424/ENCFF842JRY.bam	low read length		
ENCFF694WXW	bam	bam		redacted alignments	GRCh38	ENCSR380KOO	Histone ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF537IOP/, /files/ENCFF298AGE/, /files/ENCFF643CGH/, /files/ENCFF184RUV/	217401346	ENCODE Processing Pipeline	485c20ebcd62fc97a321b0f73fb793fb		https://www.encodeproject.org/files/ENCFF694WXW/@@download/ENCFF694WXW.bam				released	s3://encode-public/2017/10/16/61ef9e92-c21f-4b7a-ab04-c46a7b17e84e/ENCFF694WXW.bam	low read length		
ENCFF783QVQ	bam	bam		redacted unfiltered alignments	hg19	ENCSR380KOO	Histone ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF537IOP/, /files/ENCFF807MUK/, /files/ENCFF298AGE/, /files/ENCFF184RUV/	256147059	ENCODE Processing Pipeline	59019ad96fb55cb0312aed597c93f429		https://www.encodeproject.org/files/ENCFF783QVQ/@@download/ENCFF783QVQ.bam				released	s3://encode-public/2018/01/20/58e9f2de-fa28-490d-8e76-a19b23c154d8/ENCFF783QVQ.bam	low read length		
ENCFF592XMP	bam	bam		redacted alignments	hg19	ENCSR380KOO	Histone ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF537IOP/, /files/ENCFF807MUK/, /files/ENCFF298AGE/, /files/ENCFF184RUV/	183823094	ENCODE Processing Pipeline	a233908b457b2e26b2f4e3dd76ed93a6		https://www.encodeproject.org/files/ENCFF592XMP/@@download/ENCFF592XMP.bam				released	s3://encode-public/2018/01/20/d05817f2-71df-4518-b9f0-fcb34908afec/ENCFF592XMP.bam	low read length		
ENCFF226RYX	bam	bam		unfiltered alignments	GRCh38	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF429NJG/, /files/ENCFF110MCL/, /files/ENCFF317HYD/	1057911092	ENCODE Processing Pipeline	b702dded02176fc8bff5ddc4316dad96		https://www.encodeproject.org/files/ENCFF226RYX/@@download/ENCFF226RYX.bam				released	s3://encode-public/2020/10/10/166dda70-31ae-40ed-9608-c8e9d0c4e3ec/ENCFF226RYX.bam	low read depth, low read length		
ENCFF575IKT	bam	bam		alignments	GRCh38	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF429NJG/, /files/ENCFF110MCL/, /files/ENCFF317HYD/	837730845	ENCODE Processing Pipeline	7348b265ad7cc7bd689f353b831a08f4		https://www.encodeproject.org/files/ENCFF575IKT/@@download/ENCFF575IKT.bam				released	s3://encode-public/2020/10/10/fdd2a34c-7d62-45e5-898a-c9513c2b002d/ENCFF575IKT.bam	low read depth, low read length		
ENCFF307NMI	bam	bam		unfiltered alignments	hg19	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF317HYD/, /files/ENCFF807MUK/, /files/ENCFF429NJG/	1079362553	ENCODE Processing Pipeline	f2585bae98211864965e45d6806a7b37		https://www.encodeproject.org/files/ENCFF307NMI/@@download/ENCFF307NMI.bam				released	s3://encode-public/2016/12/19/34a83362-8a7f-432f-9179-2309a093982d/ENCFF307NMI.bam	low read depth, low read length		
ENCFF639QXV	bam	bam		alignments	hg19	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF317HYD/, /files/ENCFF807MUK/, /files/ENCFF429NJG/	788344338	ENCODE Processing Pipeline	1fb30c1b365b9d09d4e5b5485d662bcc		https://www.encodeproject.org/files/ENCFF639QXV/@@download/ENCFF639QXV.bam				released	s3://encode-public/2016/12/19/54495875-4440-4eaa-87e7-17804a5b7ae8/ENCFF639QXV.bam	low read depth, low read length		
ENCFF930XZF	bam	bam		unfiltered alignments	GRCh38	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF317HYD/, /files/ENCFF643CGH/, /files/ENCFF429NJG/	1081503887	ENCODE Processing Pipeline	d4afd2fe370381801c11f3b5107fed2e		https://www.encodeproject.org/files/ENCFF930XZF/@@download/ENCFF930XZF.bam				released	s3://encode-public/2016/12/19/be5b9959-6664-44dd-af3d-1695fc78f27f/ENCFF930XZF.bam	low read depth, low read length		
ENCFF939RTX	bam	bam		alignments	GRCh38	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF317HYD/, /files/ENCFF643CGH/, /files/ENCFF429NJG/	787826372	ENCODE Processing Pipeline	1cf4523ef641a14c1dc34a517a6b9642		https://www.encodeproject.org/files/ENCFF939RTX/@@download/ENCFF939RTX.bam				released	s3://encode-public/2016/12/19/83a64112-34d8-4637-838b-9beae8e53e61/ENCFF939RTX.bam	low read depth, low read length		
ENCFF254OBY	bam	bam		unfiltered alignments	GRCh38	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	3615013881	ENCODE Processing Pipeline	a494ec113e2ea0a90a69eae1cad6600a		https://www.encodeproject.org/files/ENCFF254OBY/@@download/ENCFF254OBY.bam				released	s3://encode-public/2020/10/10/324ea9ad-4f35-4601-802e-804f82af28e0/ENCFF254OBY.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF755AFZ	bam	bam		alignments	GRCh38	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	1019234983	ENCODE Processing Pipeline	1437c45451b7bf8df4dd1b022e0d83e2		https://www.encodeproject.org/files/ENCFF755AFZ/@@download/ENCFF755AFZ.bam				released	s3://encode-public/2017/04/05/9304e72d-6e90-4083-ad26-cb25440f4246/ENCFF755AFZ.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF706VAR	bam	bam		unfiltered alignments	hg19	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF807MUK/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3680088924	ENCODE Processing Pipeline	87f737b06d763e646c994c889d9617cf		https://www.encodeproject.org/files/ENCFF706VAR/@@download/ENCFF706VAR.bam				released	s3://encode-public/2017/04/05/57823afd-5c7c-4cdb-a2c6-2ec7cb48f9e7/ENCFF706VAR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF501XSR	bam	bam		unfiltered alignments	GRCh38	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3689073100	ENCODE Processing Pipeline	940d6449ba115703eebcc5831b045c8a		https://www.encodeproject.org/files/ENCFF501XSR/@@download/ENCFF501XSR.bam				released	s3://encode-public/2017/04/05/30d26bed-19e5-4228-9622-a0c9138e9c69/ENCFF501XSR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF830WUI	bam	bam		alignments	hg19	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF807MUK/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	1020098716	ENCODE Processing Pipeline	67872602fe264eb61794f339294b759a		https://www.encodeproject.org/files/ENCFF830WUI/@@download/ENCFF830WUI.bam				released	s3://encode-public/2017/04/05/2ae1170e-0dd0-4e0f-b842-bdc58e8e07a9/ENCFF830WUI.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF811RKQ	bam	bam		alignments	GRCh38	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	1106760213	ENCODE Processing Pipeline	11259d1cc3cad53b2c1b67c8b977849b		https://www.encodeproject.org/files/ENCFF811RKQ/@@download/ENCFF811RKQ.bam				released	s3://encode-public/2020/10/10/2a541ef6-b894-45f0-a645-419d9f2d693e/ENCFF811RKQ.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	
ENCFF118XNB	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR195CFR	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF855BUE/, /files/ENCFF049HSG/, /files/ENCFF109RKU/, /files/ENCFF643CGH/	414282461	ENCODE Processing Pipeline	a6f6bd9059310e6954700d2a7dbc3b6b		https://www.encodeproject.org/files/ENCFF118XNB/@@download/ENCFF118XNB.bam				released	s3://encode-public/2017/10/16/a48353ad-8bc1-48bd-a2f8-27ccd523e3b9/ENCFF118XNB.bam	low read length		
ENCFF339BII	bam	bam		redacted alignments	GRCh38	ENCSR195CFR	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF855BUE/, /files/ENCFF049HSG/, /files/ENCFF109RKU/, /files/ENCFF643CGH/	248118032	ENCODE Processing Pipeline	4735b750740ce076cb83abe348661719		https://www.encodeproject.org/files/ENCFF339BII/@@download/ENCFF339BII.bam				released	s3://encode-public/2017/10/16/3f65ed03-2ebd-4566-868b-97d9901785ed/ENCFF339BII.bam	low read length		
ENCFF502ZOW	bam	bam		redacted unfiltered alignments	hg19	ENCSR195CFR	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF855BUE/, /files/ENCFF049HSG/, /files/ENCFF807MUK/, /files/ENCFF109RKU/	282789575	ENCODE Processing Pipeline	f125e27e08054b3377ee9676aa48121a		https://www.encodeproject.org/files/ENCFF502ZOW/@@download/ENCFF502ZOW.bam				released	s3://encode-public/2018/01/20/b6b18754-170b-473c-a177-138b7309d7f0/ENCFF502ZOW.bam	low read length		
ENCFF042WIR	bam	bam		redacted alignments	hg19	ENCSR195CFR	Histone ChIP-seq	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF855BUE/, /files/ENCFF049HSG/, /files/ENCFF807MUK/, /files/ENCFF109RKU/	197802065	ENCODE Processing Pipeline	8893f00d24d7da339840e0ae508e0d79		https://www.encodeproject.org/files/ENCFF042WIR/@@download/ENCFF042WIR.bam				released	s3://encode-public/2018/01/20/1c54f7ca-b7f2-4023-bf53-29196e2f3387/ENCFF042WIR.bam	low read length		
ENCFF294FNI	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR108NVQ	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF643CGH/, /files/ENCFF068GHS/	247688122	ENCODE Processing Pipeline	9ee834a2ab8ba6d5c8cac37769c9ef55		https://www.encodeproject.org/files/ENCFF294FNI/@@download/ENCFF294FNI.bam				released	s3://encode-public/2017/11/28/4355fc86-9cea-4d6c-b8bb-de8d9993fa2e/ENCFF294FNI.bam	low read depth		
ENCFF868WOD	bam	bam		redacted alignments	GRCh38	ENCSR108NVQ	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF643CGH/, /files/ENCFF068GHS/	172139955	ENCODE Processing Pipeline	43da31038f2090c3963f8ae02b2610eb		https://www.encodeproject.org/files/ENCFF868WOD/@@download/ENCFF868WOD.bam				released	s3://encode-public/2017/11/28/01be3a01-946d-44bd-a616-7fd65d8d8c7b/ENCFF868WOD.bam	low read depth		
ENCFF328QSC	bam	bam		redacted unfiltered alignments	hg19	ENCSR108NVQ	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF068GHS/	246010194	ENCODE Processing Pipeline	f98f4a4e172414539e387b7f3fb92d9d		https://www.encodeproject.org/files/ENCFF328QSC/@@download/ENCFF328QSC.bam				released	s3://encode-public/2018/01/21/e704d86c-6500-43c7-b438-262c44882f15/ENCFF328QSC.bam	low read depth		
ENCFF277NDF	bam	bam		redacted alignments	hg19	ENCSR108NVQ	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF068GHS/	172111812	ENCODE Processing Pipeline	2f512a7bcaf0b692ad3e15711109ce3a		https://www.encodeproject.org/files/ENCFF277NDF/@@download/ENCFF277NDF.bam				released	s3://encode-public/2018/01/21/9c21cedd-e4df-462d-9b37-07b693606860/ENCFF277NDF.bam	low read depth		
ENCFF434JKG	bam	bam		redacted alignments	GRCh38	ENCSR678LND	Histone ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF595HVV/, /files/ENCFF360SCO/, /files/ENCFF643CGH/	304328817	ENCODE Processing Pipeline	ec7bd69bf193ff89c56fc7f4ed6c508f		https://www.encodeproject.org/files/ENCFF434JKG/@@download/ENCFF434JKG.bam				released	s3://encode-public/2018/01/18/7032faf5-fccc-4993-92f0-7e9cd5ed2ae3/ENCFF434JKG.bam	low read depth, low read length, inconsistent platforms		
