Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage_Accessibility	Biosample stage_H3K27ac	Biosample summary	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	extremely low read depth	0.0	0.0	0.0	0.0	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	unknown	MCF-7	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZN, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKV	ENCSR752UOD	2012-08-28	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF468ITQ	ENCFF468ITQ	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF468ITQ/@@download/ENCFF468ITQ.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3307536570	4279409032	1_2	1_1, 1_2	0.0	0.0	2c683834faa8e2f413c98683018b417a	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/03/b27a152d-738d-4727-8ef4-e541727e3197/ENCFF468ITQ.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	extremely low read depth	0.0	0.0	0.0	0.0	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	unknown	MCF-7	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZL, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKV	ENCSR752UOD	2012-08-28	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF755KJP	ENCFF755KJP	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF755KJP/@@download/ENCFF755KJP.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2553598303	4279409032	1_1	1_1, 1_2	0.0	0.0	a3cee0bcabe289e364c8273279d99ff1	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/03/773a3714-09b1-47e0-9fae-29103c31cd46/ENCFF755KJP.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	0.0	low read length, control low read depth, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	IMR-90	EFO:0001196	EFO:0001196	IMR-90	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF050ZJT, ENCFF505KRD, ENCFF549HLL	ENCFF200XEH, ENCFF419OFF, ENCFF704RXG, ENCFF734UGN, ENCFF807MUK	ENCSR477RTP	ENCSR002YRE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF101YPZ	ENCFF101YPZ	ENCFF714GAO	ENCFF714GAO	hg19	https://www.encodeproject.org/files/ENCFF101YPZ/@@download/ENCFF101YPZ.bam	https://www.encodeproject.org/files/ENCFF714GAO/@@download/ENCFF714GAO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2140313406	2158093766	1_1	1_1, 1_2	0.0	0.0	d4a1255e11e7be5bb2e5552753b89120	418ae1ca453871c4ffeabbe92824afe3	s3://encode-public/2017/09/27/07de3e8b-0c95-4ae6-a999-6ad2d3c5d06f/ENCFF101YPZ.bam	s3://encode-public/2016/12/19/e2ce82f5-e903-4017-adde-706cffb240d3/ENCFF714GAO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	0.0	low read length, control low read depth, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	IMR-90	EFO:0001196	EFO:0001196	IMR-90	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF070YBE, ENCFF175PZA, ENCFF549HLL	ENCFF200XEH, ENCFF419OFF, ENCFF704RXG, ENCFF734UGN, ENCFF807MUK	ENCSR477RTP	ENCSR002YRE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF875ZKK	ENCFF875ZKK	ENCFF714GAO	ENCFF714GAO	hg19	https://www.encodeproject.org/files/ENCFF875ZKK/@@download/ENCFF875ZKK.bam	https://www.encodeproject.org/files/ENCFF714GAO/@@download/ENCFF714GAO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1859417817	2158093766	1_2	1_1, 1_2	0.0	0.0	964dfc9abd648337df33857eee6453ae	418ae1ca453871c4ffeabbe92824afe3	s3://encode-public/2017/09/27/1a7bd21f-1054-4611-b764-8d4e8b3c3402/ENCFF875ZKK.bam	s3://encode-public/2016/12/19/e2ce82f5-e903-4017-adde-706cffb240d3/ENCFF714GAO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	0.0	low read length, control low read depth, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	IMR-90	EFO:0001196	EFO:0001196	IMR-90	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF198GVG, ENCFF246LTW, ENCFF446ZFF, ENCFF475MAO, ENCFF512CYT, ENCFF522WXH, ENCFF549HLL, ENCFF695VZI, ENCFF750DMY, ENCFF762MHA, ENCFF803LVR, ENCFF948EUG, ENCFF986DMI, ENCFF997KAI	ENCFF200XEH, ENCFF419OFF, ENCFF704RXG, ENCFF734UGN, ENCFF807MUK	ENCSR477RTP	ENCSR002YRE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF336RON	ENCFF336RON	ENCFF714GAO	ENCFF714GAO	hg19	https://www.encodeproject.org/files/ENCFF336RON/@@download/ENCFF336RON.bam	https://www.encodeproject.org/files/ENCFF714GAO/@@download/ENCFF714GAO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	13147634640	2158093766	1_3	1_1, 1_2	0.0	0.0	2f5b1ab7b390fa924e0673d4bc6e11d8	418ae1ca453871c4ffeabbe92824afe3	s3://encode-public/2017/09/27/500a9d74-19cc-426a-822d-29fba09f670f/ENCFF336RON.bam	s3://encode-public/2016/12/19/e2ce82f5-e903-4017-adde-706cffb240d3/ENCFF714GAO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	0.0	low read length, control low read depth, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	IMR-90	EFO:0001196	EFO:0001196	IMR-90	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF265VSL, ENCFF549HLL, ENCFF578MLQ, ENCFF930ENR	ENCFF200XEH, ENCFF419OFF, ENCFF704RXG, ENCFF734UGN, ENCFF807MUK	ENCSR477RTP	ENCSR002YRE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF343VLM	ENCFF343VLM	ENCFF714GAO	ENCFF714GAO	hg19	https://www.encodeproject.org/files/ENCFF343VLM/@@download/ENCFF343VLM.bam	https://www.encodeproject.org/files/ENCFF714GAO/@@download/ENCFF714GAO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	3042107579	2158093766	1_4	1_1, 1_2	0.0	0.0	1c5c11fb3cb69560c27601db53b96078	418ae1ca453871c4ffeabbe92824afe3	s3://encode-public/2017/09/27/0f964ba1-cf90-4aff-80b0-e8c4bc58e57f/ENCFF343VLM.bam	s3://encode-public/2016/12/19/e2ce82f5-e903-4017-adde-706cffb240d3/ENCFF714GAO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	testis	UBERON:0000473	UBERON:0000473	testis	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF063AKU, ENCFF502LJY, ENCFF549HLL	ENCFF264VOW, ENCFF274PXW, ENCFF332BZM, ENCFF390GRW, ENCFF433VCF, ENCFF641XWI, ENCFF682TKX, ENCFF807MUK, ENCFF835AYA	ENCSR729DRB	ENCSR136ZQZ	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF644KGK	ENCFF644KGK	ENCFF858PZR	ENCFF858PZR	hg19	https://www.encodeproject.org/files/ENCFF644KGK/@@download/ENCFF644KGK.bam	https://www.encodeproject.org/files/ENCFF858PZR/@@download/ENCFF858PZR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2968644866	3199357080	1_2	1_1, 1_2	0.0	0.0	1c6cf929784841e2f1358d54a0953559	6700505612563de70fe1de55413b0464	s3://encode-public/2017/09/19/33a7ca66-e0a9-4c28-bb04-bafa11b95645/ENCFF644KGK.bam	s3://encode-public/2019/02/10/cd719a47-249f-4104-95b3-ecb122b9fdb8/ENCFF858PZR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	testis	UBERON:0000473	UBERON:0000473	testis	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF063AKU, ENCFF502LJY, ENCFF549HLL	ENCFF123RXQ, ENCFF659PFZ, ENCFF675XLX, ENCFF691WTS, ENCFF807MUK	ENCSR729DRB	ENCSR954IGQ	2013-07-31	2019-08-01	0.0	H3K27ac-human	released	released	ENCFF644KGK	ENCFF644KGK	ENCFF033DRX	ENCFF033DRX	hg19	https://www.encodeproject.org/files/ENCFF644KGK/@@download/ENCFF644KGK.bam	https://www.encodeproject.org/files/ENCFF033DRX/@@download/ENCFF033DRX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2968644866	4231866181	1_2	1_1, 1_2	0.0	0.0	1c6cf929784841e2f1358d54a0953559	270edb4075e0d63c8c0656fe52d8a959	s3://encode-public/2017/09/19/33a7ca66-e0a9-4c28-bb04-bafa11b95645/ENCFF644KGK.bam	s3://encode-public/2019/07/24/17df6c2a-a800-45b7-8bfe-7f7ed4f7d7a3/ENCFF033DRX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	testis	UBERON:0000473	UBERON:0000473	testis	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF025KGA, ENCFF109QYQ, ENCFF549HLL	ENCFF264VOW, ENCFF274PXW, ENCFF332BZM, ENCFF390GRW, ENCFF433VCF, ENCFF641XWI, ENCFF682TKX, ENCFF807MUK, ENCFF835AYA	ENCSR278FHC	ENCSR136ZQZ	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF463NFS	ENCFF463NFS	ENCFF858PZR	ENCFF858PZR	hg19	https://www.encodeproject.org/files/ENCFF463NFS/@@download/ENCFF463NFS.bam	https://www.encodeproject.org/files/ENCFF858PZR/@@download/ENCFF858PZR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1478389648	3199357080	1_2	1_1, 1_2	0.0	0.0	f70df2510875de2e15a3b46ad05bbd9a	6700505612563de70fe1de55413b0464	s3://encode-public/2017/09/19/4374422e-4380-4540-97e6-1c62e0781e3b/ENCFF463NFS.bam	s3://encode-public/2019/02/10/cd719a47-249f-4104-95b3-ecb122b9fdb8/ENCFF858PZR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	testis	UBERON:0000473	UBERON:0000473	testis	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF025KGA, ENCFF109QYQ, ENCFF549HLL	ENCFF123RXQ, ENCFF659PFZ, ENCFF675XLX, ENCFF691WTS, ENCFF807MUK	ENCSR278FHC	ENCSR954IGQ	2013-07-31	2019-08-01	0.0	H3K27ac-human	released	released	ENCFF463NFS	ENCFF463NFS	ENCFF033DRX	ENCFF033DRX	hg19	https://www.encodeproject.org/files/ENCFF463NFS/@@download/ENCFF463NFS.bam	https://www.encodeproject.org/files/ENCFF033DRX/@@download/ENCFF033DRX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1478389648	4231866181	1_2	1_1, 1_2	0.0	0.0	f70df2510875de2e15a3b46ad05bbd9a	270edb4075e0d63c8c0656fe52d8a959	s3://encode-public/2017/09/19/4374422e-4380-4540-97e6-1c62e0781e3b/ENCFF463NFS.bam	s3://encode-public/2019/07/24/17df6c2a-a800-45b7-8bfe-7f7ed4f7d7a3/ENCFF033DRX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	Peyer's patch	UBERON:0001211	UBERON:0001211	Peyer's patch	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF024STG, ENCFF278OPI, ENCFF367RJC, ENCFF549HLL, ENCFF953CJL	ENCFF175WPU, ENCFF239FZM, ENCFF394NHL, ENCFF481NMX, ENCFF807MUK	ENCSR954AJK	ENCSR440PMP	2017-10-02	2019-08-01	0.0	H3K27ac-human	released	released	ENCFF544LTF	ENCFF544LTF	ENCFF015SAP	ENCFF015SAP	hg19	https://www.encodeproject.org/files/ENCFF544LTF/@@download/ENCFF544LTF.bam	https://www.encodeproject.org/files/ENCFF015SAP/@@download/ENCFF015SAP.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	8342836107	3273960323	1_1	1_1, 1_2	0.0	0.0	4911c9ae8cf3eb4c6de88d16663bd25b	ddb450d3ba0810c078893342f7a40cd9	s3://encode-public/2017/09/19/3a2d0407-22bc-41bd-baa0-9e712a6ca04f/ENCFF544LTF.bam	s3://encode-public/2019/06/12/29a32e98-a35d-407f-97b1-62bd00d41d2a/ENCFF015SAP.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	Peyer's patch	UBERON:0001211	UBERON:0001211	Peyer's patch	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF024STG, ENCFF278OPI, ENCFF367RJC, ENCFF549HLL, ENCFF953CJL	ENCFF096DGK, ENCFF400HWQ, ENCFF733MLR, ENCFF807MUK, ENCFF871OUX	ENCSR954AJK	ENCSR758KRK	2017-10-02	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF544LTF	ENCFF544LTF	ENCFF451DRF	ENCFF451DRF	hg19	https://www.encodeproject.org/files/ENCFF544LTF/@@download/ENCFF544LTF.bam	https://www.encodeproject.org/files/ENCFF451DRF/@@download/ENCFF451DRF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	8342836107	2968737414	1_1	1_1, 1_2	0.0	0.0	4911c9ae8cf3eb4c6de88d16663bd25b	ed575053c1af6f3116cd1cb250d7ab36	s3://encode-public/2017/09/19/3a2d0407-22bc-41bd-baa0-9e712a6ca04f/ENCFF544LTF.bam	s3://encode-public/2019/02/09/8ed98714-92ba-4fdc-a83d-999c2d6e526e/ENCFF451DRF.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	experiment not submitted to GEO	0.0	severe bottlenecking	0.0	moderate library complexity	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	Peyer's patch	UBERON:0001211	UBERON:0001211	Peyer's patch	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF024STG, ENCFF278OPI, ENCFF367RJC, ENCFF549HLL, ENCFF953CJL	ENCFF015FDL, ENCFF199HWV, ENCFF305CFK, ENCFF807MUK, ENCFF932HFC	ENCSR954AJK	ENCSR249IKQ	2017-10-02	2019-08-09	0.0	H3K27ac-human	released	released	ENCFF544LTF	ENCFF544LTF	ENCFF614YBR	ENCFF614YBR	hg19	https://www.encodeproject.org/files/ENCFF544LTF/@@download/ENCFF544LTF.bam	https://www.encodeproject.org/files/ENCFF614YBR/@@download/ENCFF614YBR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	8342836107	1704796139	1_1	1_1, 1_2	0.0	0.0	4911c9ae8cf3eb4c6de88d16663bd25b	3d0c4882861dcedf7bb179e4e7d4be9b	s3://encode-public/2017/09/19/3a2d0407-22bc-41bd-baa0-9e712a6ca04f/ENCFF544LTF.bam	s3://encode-public/2018/11/27/8b312127-3054-40a8-990e-7488ba8d858d/ENCFF614YBR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth	0.0	mild to moderate bottlenecking, low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	iPS DF 19.11	EFO:0007096	EFO:0007096	iPS DF 19.11	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF022SLX, ENCFF065ZSM, ENCFF222OAD, ENCFF250PHO, ENCFF280LEU, ENCFF355EAK, ENCFF360KSW, ENCFF423BFT, ENCFF468OTK, ENCFF528RQX, ENCFF549HLL, ENCFF582QMQ, ENCFF645WSF, ENCFF699TAL, ENCFF726ORU, ENCFF829LHE, ENCFF854MCP, ENCFF859AWU, ENCFF862UXO, ENCFF932RNN, ENCFF951XGR	ENCFF093XFY, ENCFF539GZC, ENCFF807MUK	ENCSR383SNM	ENCSR505OPZ	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF793HZT	ENCFF793HZT	ENCFF493NLJ	ENCFF493NLJ	hg19	https://www.encodeproject.org/files/ENCFF793HZT/@@download/ENCFF793HZT.bam	https://www.encodeproject.org/files/ENCFF493NLJ/@@download/ENCFF493NLJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	14359568573	5929246542	1_1	1_1, 1_2	0.0	0.0	d275c89f58871882ff3f40e7252287d7	0b5fd9d49242b55533248dd1761fa25c	s3://encode-public/2017/09/19/e533c410-4666-40c7-93aa-37a5a70ec9a1/ENCFF793HZT.bam	s3://encode-public/2016/12/19/05dc6925-b639-4c69-a458-e47467c1e8d2/ENCFF493NLJ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF206CBY, ENCFF287OKD, ENCFF537VQM, ENCFF807MUK, ENCFF845LXK	ENCSR679IFH	ENCSR426VHO	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF113EJC	ENCFF113EJC	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF113EJC/@@download/ENCFF113EJC.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	3593689904	1_1	1_1, 1_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	4e084f60504dea7e278026f46d423b20	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/06/12/f599fd7c-b54d-4964-9ec7-69df8ed8b559/ENCFF113EJC.bam
